"249180010","PSZCZYNA","2018","01","01",6.3,"",3.9,"",5.0,"",-1.0,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2018","01","02",5.4,"",-2.8,"",.8,"",-5.4,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2018","01","03",5.9,"",-.7,"",2.8,"",-4.5,"",.5,"","W",0,"9"
"249180010","PSZCZYNA","2018","01","04",7.3,"",3.9,"",5.0,"",-.7,"",.2,"","W",0,"9"
"249180010","PSZCZYNA","2018","01","05",9.3,"",4.7,"",7.0,"",-.5,"",1.8,"","W",0,"9"
"249180010","PSZCZYNA","2018","01","06",10.0,"",5.5,"",7.5,"",2.5,"",.1,"","W",0,"9"
"249180010","PSZCZYNA","2018","01","07",8.6,"",3.6,"",5.6,"",3.2,"",.9,"","W",0,"9"
"249180010","PSZCZYNA","2018","01","08",3.7,"",.0,"",1.1,"",.0,"",3.0,"","S",0,"9"
"249180010","PSZCZYNA","2018","01","09",2.0,"",-2.4,"",-.4,"",-3.5,"",2.0,"","W",0,"9"
"249180010","PSZCZYNA","2018","01","10",5.9,"",.7,"",3.6,"",-3.7,"",1.7,"","W",0,"9"
"249180010","PSZCZYNA","2018","01","11",4.3,"",1.2,"",2.6,"",.0,"",.9,"","W",0,"9"
"249180010","PSZCZYNA","2018","01","12",2.0,"",-.2,"",.7,"",-.5,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2018","01","13",1.0,"",-1.5,"",-.6,"",-1.8,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2018","01","14",-.8,"",-5.5,"",-3.6,"",-7.0,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2018","01","15",-1.2,"",-7.0,"",-5.4,"",-15.1,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2018","01","16",2.8,"",-7.0,"",-1.5,"",-9.5,"",1.2,"","S",0,"9"
"249180010","PSZCZYNA","2018","01","17",3.8,"",-.5,"",.9,"",-3.5,"",.6,"","S",1,""
"249180010","PSZCZYNA","2018","01","18",4.3,"",-.9,"",1.7,"",-3.5,"",.7,"","W",1,""
"249180010","PSZCZYNA","2018","01","19",6.3,"",.1,"",2.3,"",-2.0,"",.2,"","S",0,"9"
"249180010","PSZCZYNA","2018","01","20",.6,"",-.5,"",.0,"",-3.0,"",2.0,"","S",0,""
"249180010","PSZCZYNA","2018","01","21",.0,"",-3.5,"",-1.8,"",-8.5,"",3.7,"","S",1,""
"249180010","PSZCZYNA","2018","01","22",.3,"",-5.5,"",-3.4,"",-12.1,"",.0,"","S",4,""
"249180010","PSZCZYNA","2018","01","23",.0,"",-5.3,"",-2.7,"",-13.1,"",.0,"9","",4,""
