"249180010","PSZCZYNA","2015","09","01",34.9,"",16.4,"",25.4,"",11.0,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2015","09","02",27.8,"",14.6,"",18.9,"",12.8,"",.3,"","W",0,"9"
"249180010","PSZCZYNA","2015","09","03",22.0,"",11.8,"",16.6,"",9.8,"",11.7,"","W",0,"9"
"249180010","PSZCZYNA","2015","09","04",18.0,"",13.2,"",15.4,"",13.8,"",.5,"","W",0,"9"
"249180010","PSZCZYNA","2015","09","05",21.8,"",9.5,"",15.5,"",6.4,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2015","09","06",17.6,"",9.5,"",12.5,"",7.8,"",2.3,"","W",0,"9"
"249180010","PSZCZYNA","2015","09","07",16.3,"",9.0,"",12.3,"",5.4,"",3.6,"","W",0,"9"
"249180010","PSZCZYNA","2015","09","08",17.3,"",5.5,"",11.2,"",1.4,"",1.0,"","W",0,"9"
"249180010","PSZCZYNA","2015","09","09",14.5,"",8.2,"",11.4,"",5.9,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2015","09","10",18.3,"",6.0,"",12.5,"",2.3,"",6.6,"","W",0,"9"
"249180010","PSZCZYNA","2015","09","11",18.8,"",10.5,"",14.2,"",8.3,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2015","09","12",21.8,"",9.5,"",15.1,"",5.9,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2015","09","13",24.9,"",8.0,"",15.3,"",4.9,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2015","09","14",26.9,"",10.0,"",18.3,"",6.8,"",4.5,"","W",0,"9"
"249180010","PSZCZYNA","2015","09","15",23.2,"",12.7,"",17.8,"",8.3,"",.4,"","W",0,"9"
"249180010","PSZCZYNA","2015","09","16",26.9,"",14.5,"",20.2,"",10.3,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2015","09","17",30.3,"",15.1,"",22.7,"",10.8,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2015","09","18",26.8,"",12.1,"",18.3,"",8.3,"",6.4,"","W",0,"9"
"249180010","PSZCZYNA","2015","09","19",18.3,"",12.4,"",15.3,"",7.8,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2015","09","20",17.0,"",11.9,"",13.9,"",8.8,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2015","09","21",15.6,"",7.0,"",11.0,"",7.3,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2015","09","22",20.8,"",2.7,"",11.2,"",-1.0,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2015","09","23",21.8,"",9.0,"",14.5,"",5.6,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2015","09","24",18.4,"",8.2,"",13.4,"",4.2,"",1.0,"","W",0,"9"
"249180010","PSZCZYNA","2015","09","25",16.3,"",11.2,"",13.7,"",9.3,"",6.4,"","W",0,"9"
"249180010","PSZCZYNA","2015","09","26",15.0,"",10.0,"",11.6,"",8.8,"",.5,"","W",0,"9"
"249180010","PSZCZYNA","2015","09","27",14.8,"",8.2,"",10.8,"",5.4,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2015","09","28",15.8,"",2.0,"",8.3,"",-2.0,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2015","09","29",14.8,"",6.0,"",9.9,"",1.5,"",.0,"9","",0,"9"
