"249180010","PSZCZYNA","2016","11","01",9.7,"",1.8,"",5.5,"",.8,"",1.9,"","W",0,"9"
"249180010","PSZCZYNA","2016","11","02",7.6,"",3.6,"",5.5,"",2.0,"",2.1,"","W",0,"9"
"249180010","PSZCZYNA","2016","11","03",5.2,"",-.4,"",2.3,"",-4.0,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2016","11","04",9.3,"",-5.0,"",1.9,"",-7.5,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2016","11","05",14.2,"",1.0,"",7.6,"",-4.5,"",2.4,"","W",0,"9"
"249180010","PSZCZYNA","2016","11","06",10.0,"",3.6,"",5.6,"",2.9,"",1.8,"","W",0,"9"
"249180010","PSZCZYNA","2016","11","07",9.3,"",1.5,"",4.4,"",-.5,"",.3,"","W",0,"9"
"249180010","PSZCZYNA","2016","11","08",6.3,"",-3.6,"",.8,"",-6.2,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2016","11","09",1.8,"",-6.0,"",-1.6,"",-6.5,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2016","11","10",3.8,"",-7.0,"",-.8,"",-7.0,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2016","11","11",7.8,"",-6.0,"",.8,"",-6.0,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2016","11","12",3.8,"",-6.2,"",-.9,"",-6.5,"",.2,"","S",0,"9"
"249180010","PSZCZYNA","2016","11","13",2.7,"",-7.5,"",-2.5,"",-9.0,"",1.5,"","S",0,"9"
"249180010","PSZCZYNA","2016","11","14",3.7,"",-3.5,"",-.3,"",-7.0,"",.0,"9","",0,""
"249180010","PSZCZYNA","2016","11","15",5.6,"",-7.2,"",-1.0,"",-8.2,"",3.6,"","S",0,"9"
"249180010","PSZCZYNA","2016","11","16",4.8,"",-2.1,"",2.0,"",-5.5,"",.4,"","W",0,""
"249180010","PSZCZYNA","2016","11","17",6.3,"",1.0,"",4.3,"",-.5,"",.1,"","W",0,"9"
"249180010","PSZCZYNA","2016","11","18",12.8,"",2.7,"",8.2,"",-1.5,"",2.1,"","W",0,"9"
"249180010","PSZCZYNA","2016","11","19",14.2,"",3.1,"",8.0,"",.5,"",6.2,"","W",0,"9"
"249180010","PSZCZYNA","2016","11","20",13.9,"",-1.5,"",6.0,"",-1.5,"",.2,"","W",0,"9"
"249180010","PSZCZYNA","2016","11","21",18.2,"",5.8,"",11.9,"",1.5,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2016","11","22",17.7,"",4.5,"",10.6,"",.1,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2016","11","23",18.2,"",1.2,"",7.9,"",-1.5,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2016","11","24",10.7,"",1.7,"",6.6,"",-1.5,"",1.6,"","W",0,"9"
"249180010","PSZCZYNA","2016","11","25",8.0,"",2.8,"",4.9,"",2.9,"",.3,"","W",0,"9"
"249180010","PSZCZYNA","2016","11","26",9.2,"",-.5,"",3.4,"",-2.0,"",1.1,"","W",0,"9"
"249180010","PSZCZYNA","2016","11","27",3.8,"",-.8,"",1.1,"",-2.5,"",3.1,"","S",0,"9"
"249180010","PSZCZYNA","2016","11","28",.4,"",-1.8,"",-1.0,"",-6.0,"",1.1,"","S",0,""
"249180010","PSZCZYNA","2016","11","29",.7,"",-5.0,"",-1.6,"",-9.5,"",.1,"","S",0,""
"249180010","PSZCZYNA","2016","11","30",.4,"",-1.8,"",-1.1,"",-4.4,"",7.4,"","S",0,""
"249180160","BRENNA","2016","11","01",10.6,"",2.1,"",6.9,"",.5,"",1.5,"","W",0,"9"
"249180160","BRENNA","2016","11","02",9.8,"",3.4,"",6.7,"",.2,"",7.7,"","W",0,"9"
"249180160","BRENNA","2016","11","03",7.2,"",-1.3,"",1.8,"",-7.5,"",.1,"","W",0,"9"
"249180160","BRENNA","2016","11","04",7.1,"",-2.9,"",2.5,"",-6.8,"",.0,"9","",0,"9"
