249180010,PSZCZYNA,2019,12,01,.3,,.0,8,.0,8,2.3,
249180010,PSZCZYNA,2019,12,02,.0,,.0,8,.0,8,8.0,
249180010,PSZCZYNA,2019,12,03,-1.4,,.0,8,.0,8,4.0,
249180010,PSZCZYNA,2019,12,04,-.7,,.0,8,.0,8,3.7,
249180010,PSZCZYNA,2019,12,05,-2.1,,.0,8,.0,8,.0,
249180010,PSZCZYNA,2019,12,06,-1.2,,.0,8,.0,8,.7,
249180010,PSZCZYNA,2019,12,07,2.1,,.0,8,.0,8,4.0,
249180010,PSZCZYNA,2019,12,08,4.1,,.0,8,.0,8,4.3,
249180010,PSZCZYNA,2019,12,09,5.5,,.0,8,.0,8,7.0,
249180010,PSZCZYNA,2019,12,10,2.8,,.0,8,.0,8,5.7,
249180010,PSZCZYNA,2019,12,11,-3.4,,.0,8,.0,8,.0,
249180010,PSZCZYNA,2019,12,12,-3.3,,.0,8,.0,8,5.3,
249180010,PSZCZYNA,2019,12,13,2.0,,.0,8,.0,8,7.3,
249180010,PSZCZYNA,2019,12,14,4.0,,.0,8,.0,8,6.0,
249180010,PSZCZYNA,2019,12,15,6.1,,.0,8,.0,8,5.7,
249180010,PSZCZYNA,2019,12,16,6.3,,.0,8,.0,8,5.7,
249180010,PSZCZYNA,2019,12,17,4.6,,.0,8,.0,8,5.7,
249180010,PSZCZYNA,2019,12,18,9.7,,.0,8,.0,8,5.7,
249180010,PSZCZYNA,2019,12,19,4.8,,.0,8,.0,8,4.3,
249180010,PSZCZYNA,2019,12,20,12.3,,.0,8,.0,8,2.7,
249180010,PSZCZYNA,2019,12,21,9.1,,.0,8,.0,8,7.3,
249180010,PSZCZYNA,2019,12,22,5.8,,.0,8,.0,8,7.3,
249180010,PSZCZYNA,2019,12,23,4.8,,.0,8,.0,8,8.0,
249180010,PSZCZYNA,2019,12,24,4.5,,.0,8,.0,8,8.0,
249180010,PSZCZYNA,2019,12,25,3.6,,.0,8,.0,8,8.0,
249180010,PSZCZYNA,2019,12,26,3.1,,.0,8,.0,8,8.0,
249180010,PSZCZYNA,2019,12,27,1.8,,.0,8,.0,8,8.0,
249180010,PSZCZYNA,2019,12,28,-.2,,.0,8,.0,8,8.0,
249180010,PSZCZYNA,2019,12,29,-.6,,.0,8,.0,8,8.0,
249180010,PSZCZYNA,2019,12,30,-.8,,.0,8,.0,8,6.3,
249180010,PSZCZYNA,2019,12,31,2.3,,.0,8,.0,8,4.7,
249180160,BRENNA,2019,12,01,1.0,,.0,8,.0,8,4.7,
249180160,BRENNA,2019,12,02,2.9,,.0,8,.0,8,7.3,
249180160,BRENNA,2019,12,03,.5,,.0,8,.0,8,5.0,
249180160,BRENNA,2019,12,04,-.7,,.0,8,.0,8,3.3,
249180160,BRENNA,2019,12,05,1.5,,.0,8,.0,8,.0,
249180160,BRENNA,2019,12,06,.2,,.0,8,.0,8,3.0,
249180160,BRENNA,2019,12,07,3.5,,.0,8,.0,8,6.3,
249180160,BRENNA,2019,12,08,5.8,,.0,8,.0,8,5.3,
249180160,BRENNA,2019,12,09,6.1,,.0,8,.0,8,6.7,
249180160,BRENNA,2019,12,10,3.9,,.0,8,.0,8,7.3,
249180160,BRENNA,2019,12,11,-1.0,,.0,8,.0,8,.7,
249180160,BRENNA,2019,12,12,2.2,,.0,8,.0,8,5.3,
249180160,BRENNA,2019,12,13,2.4,,.0,8,.0,8,5.3,
249180160,BRENNA,2019,12,14,5.2,,.0,8,.0,8,4.3,
249180160,BRENNA,2019,12,15,7.3,,.0,8,.0,8,6.3,
249180160,BRENNA,2019,12,16,8.3,,.0,8,.0,8,5.7,
249180160,BRENNA,2019,12,17,11.4,,.0,8,.0,8,4.7,
249180160,BRENNA,2019,12,18,11.1,,.0,8,.0,8,4.3,
249180160,BRENNA,2019,12,19,9.7,,.0,8,.0,8,3.7,
249180160,BRENNA,2019,12,20,12.7,,.0,8,.0,8,3.0,
249180160,BRENNA,2019,12,21,10.4,,.0,8,.0,8,6.3,
249180160,BRENNA,2019,12,22,7.8,,.0,8,.0,8,8.0,
249180160,BRENNA,2019,12,23,4.6,,.0,8,.0,8,8.0,
249180160,BRENNA,2019,12,24,4.3,,.0,8,.0,8,6.7,
249180160,BRENNA,2019,12,25,3.6,,.0,8,.0,8,8.0,
249180160,BRENNA,2019,12,26,2.3,,.0,8,.0,8,8.0,
249180160,BRENNA,2019,12,27,1.4,,.0,8,.0,8,8.0,
249180160,BRENNA,2019,12,28,-.9,,.0,8,.0,8,7.7,
249180160,BRENNA,2019,12,29,-2.0,,.0,8,.0,8,8.0,
249180160,BRENNA,2019,12,30,-.6,,.0,8,.0,8,6.3,
249180160,BRENNA,2019,12,31,3.8,,.0,8,.0,8,2.3,
249190480,LALIKI,2019,12,01,-4.1,,.0,8,.0,8,4.3,
