"249180010","PSZCZYNA","2017","02","01",.8,"",-2.0,"",-.9,"",-4.5,"",3.2,"","S",10,""
"249180010","PSZCZYNA","2017","02","02",2.4,"",-1.5,"",.2,"",-5.0,"",14.3,"","W",14,""
"249180010","PSZCZYNA","2017","02","03",1.9,"",-.5,"",.7,"",-4.5,"",.0,"9","",12,""
"249180010","PSZCZYNA","2017","02","04",3.0,"",.0,"",.9,"",-1.5,"",1.8,"","W",11,""
"249180010","PSZCZYNA","2017","02","05",4.3,"",-.5,"",.9,"",-2.0,"",4.2,"","W",8,""
"249180010","PSZCZYNA","2017","02","06",1.7,"",-1.7,"",-.2,"",-4.0,"",.1,"","S",5,""
"249180010","PSZCZYNA","2017","02","07",-1.6,"",-5.1,"",-3.7,"",-7.0,"",.0,"","W",5,""
"249180010","PSZCZYNA","2017","02","08",-5.1,"",-7.5,"",-6.7,"",-9.6,"",.0,"9","",5,""
"249180010","PSZCZYNA","2017","02","09",-4.6,"",-7.5,"",-6.1,"",-6.5,"",.0,"9","",5,""
"249180010","PSZCZYNA","2017","02","10",-1.2,"",-7.0,"",-4.9,"",-11.6,"",.0,"9","",5,""
"249180010","PSZCZYNA","2017","02","11",-3.1,"",-8.5,"",-6.6,"",-10.6,"",.0,"9","",5,""
"249180010","PSZCZYNA","2017","02","12",-1.5,"",-10.1,"",-6.5,"",-14.1,"",.0,"9","",5,""
"249180010","PSZCZYNA","2017","02","13",-4.8,"",-8.0,"",-6.7,"",-12.6,"",.0,"9","",5,""
"249180010","PSZCZYNA","2017","02","14",-.6,"",-7.5,"",-4.0,"",-9.5,"",.0,"9","",5,""
"249180010","PSZCZYNA","2017","02","15",7.6,"",-6.4,"",-.7,"",-10.7,"",.0,"9","",5,""
"249180010","PSZCZYNA","2017","02","16",8.0,"",-3.5,"",2.2,"",-7.5,"",.0,"9","",4,""
"249180010","PSZCZYNA","2017","02","17",4.6,"",-.7,"",1.6,"",-3.5,"",16.5,"","S",0,"9"
"249180010","PSZCZYNA","2017","02","18",4.8,"",.0,"",1.8,"",-3.0,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2017","02","19",4.3,"",.5,"",1.9,"",-2.0,"",.0,"9","",0,"9"
