Data;Godz.;Dobowa prognoza zapotrzebowania KSE;Rzeczywiste zapotrzebowanie KSE
20150112;19;23900;23864,075
20150112;20;23800;23689,100
20150112;21;23100;22875,175
20150112;22;21700;21300,675
20150112;23;20000;19659,275
20150112;24;18500;18269,475
20150113;1;17400;17135,150
20150113;2;16800;16607,425
20150113;3;16400;16256,400
20150113;4;16400;16202,550
20150113;5;16900;16499,925
20150113;6;18100;17465,375
20150113;7;21200;20165,575
20150113;8;22100;21816,150
20150113;9;22800;22308,925
20150113;10;23000;22451,250
20150113;11;23100;22427,925
20150113;12;23150;22613,200
20150113;13;23250;22524,425
20150113;14;23450;22491,750
20150113;15;23100;22183,850
20150113;16;23300;22072,075
20150113;17;24400;23491,775
20150113;18;24300;23899,300
20150113;19;23900;23709,975
20150113;20;23800;23596,625
20150113;21;23000;22798,050
20150113;22;21700;21092,475
20150113;23;20000;19570,025
20150113;24;18500;18166,825
20150114;1;17300;17018,350
20150114;2;16700;16424,675
20150114;3;16400;16109,550
20150114;4;16300;16205,075
20150114;5;16800;16461,700
20150114;6;18100;17284,875
20150114;7;21400;20183,650
20150114;8;22300;21698,950
20150114;9;23000;22303,000
20150114;10;23200;22589,400
20150114;11;23300;22401,250
20150114;12;23400;22627,525
20150114;13;23400;22791,675
20150114;14;23600;22650,100
20150114;15;23200;22348,300
20150114;16;23500;22341,525
20150114;17;24400;23645,975
20150114;18;24500;23904,325
20150114;19;24000;23773,875
20150114;20;23900;23654,300
20150114;21;22900;22852,200
20150114;22;21500;21082,975
20150114;23;19900;19414,800
20150114;24;18400;18146,100
20150115;1;17300;16958,650
20150115;2;16700;16389,900
20150115;3;16400;16071,300
20150115;4;16400;16118,075
20150115;5;16800;16359,000
20150115;6;18000;17197,000
20150115;7;21100;20086,000
20150115;8;22000;21640,375
20150115;9;22700;22286,300
20150115;10;22900;22469,425
20150115;11;23000;22399,350
20150115;12;23100;22609,250
20150115;13;23200;22553,550
20150115;14;23200;22611,925
20150115;15;22900;22438,925
20150115;16;23000;22428,575
20150115;17;24300;23905,975
20150115;18;24200;24122,725
20150115;19;23900;23763,600
20150115;20;23800;23565,400
20150115;21;23000;22918,400
20150115;22;21600;21337,250
20150115;23;20000;19627,475
20150115;24;18400;18202,150
20150116;1;17100;17132,400
20150116;2;16400;16488,125
20150116;3;16100;16148,125
20150116;4;16200;16227,625
20150116;5;16700;16450,300
20150116;6;17900;17189,875
20150116;7;21200;20115,475
20150116;8;22000;21593,925
20150116;9;22500;22075,600
20150116;10;22600;22296,625
20150116;11;22700;22128,125
20150116;12;22700;22274,225
20150116;13;22800;22220,725
20150116;14;22900;22280,775
20150116;15;22600;22072,600
20150116;16;22500;22024,950
20150116;17;24000;23489,075
20150116;18;24000;23731,875
20150116;19;23800;23342,725
20150116;20;23700;23060,525
20150116;21;22900;22245,925
20150116;22;21400;20599,975
20150116;23;19800;19102,850
20150116;24;18100;17946,050
20150117;1;17000;16848,000
20150117;2;16300;16069,750
20150117;3;15900;15782,000
20150117;4;15750;15709,950
20150117;5;15750;15727,900
20150117;6;16000;15978,800
20150117;7;17400;17024,475
20150117;8;18000;17859,700
20150117;9;19250;19070,200
20150117;10;20100;19944,150
20150117;11;20500;20318,125
20150117;12;20500;20499,425
20150117;13;20550;20384,400
20150117;14;20450;20417,525
20150117;15;20000;20049,300
20150117;16;20250;20047,275
20150117;17;21450;21212,450
20150117;18;21400;21306,400
20150117;19;20950;21053,050
20150117;20;20750;20794,225
20150117;21;20200;20087,225
20150117;22;18900;18802,250
20150117;23;17700;17720,900
20150117;24;16600;16502,025
20150118;1;15400;15445,775
20150118;2;14600;14813,375
20150118;3;14300;14387,500
20150118;4;14200;14217,275
20150118;5;14200;14197,075
20150118;6;14400;14364,775
20150118;7;14900;14845,225
20150118;8;15100;15139,875
20150118;9;16200;15939,675
20150118;10;17200;16898,200
20150118;11;17700;17690,925
20150118;12;18000;17930,900
20150118;13;18200;18106,250
20150118;14;18300;18138,900
20150118;15;18200;17911,950
20150118;16;18300;17704,225
20150118;17;19700;18993,050
20150118;18;19900;19512,350
20150118;19;19900;19636,475
20150118;20;20000;19635,625
20150118;21;19200;18994,550
20150118;22;18300;18191,950
20150118;23;17400;17202,800
20150118;24;16300;16076,450
20150119;1;15200;15144,300
20150119;2;14700;14788,275
20150119;3;14500;14547,800
20150119;4;14600;14564,700
20150119;5;15000;14938,550
20150119;6;16700;16053,900
20150119;7;20200;19347,350
20150119;8;21500;21293,625
20150119;9;22400;22261,200
20150119;10;22600;22757,600
20150119;11;22800;22869,625
20150119;12;22800;23050,575
20150119;13;22900;23199,725
20150119;14;23100;23269,925
20150119;15;22700;23041,425
20150119;16;22700;22843,775
20150119;17;24300;23770,175
20150119;18;24300;23925,375
20150119;19;23900;23597,950
20150119;20;23800;23441,850
20150119;21;23000;22529,550
20150119;22;21600;21097,975
20150119;23;19800;19559,750
20150119;24;18500;18055,025
20150120;1;17300;16996,550
20150120;2;16700;16412,075
20150120;3;16500;16153,000
20150120;4;16600;16210,550
20150120;5;17000;16477,925
20150120;6;18200;17320,275
20150120;7;21100;20162,475
20150120;8;22100;21865,475
20150120;9;22800;22625,750
20150120;10;23000;22896,925
20150120;11;23300;22887,450
20150120;12;23400;23225,475
20150120;13;23500;23263,650
20150120;14;23800;23351,975
20150120;15;23300;23080,150
20150120;16;22900;22952,625
20150120;17;24600;23842,200
20150120;18;24600;24067,700
20150120;19;24200;23832,450
20150120;20;24200;23664,425
20150120;21;23500;22841,825
20150120;22;22100;21158,300
20150120;23;20500;19714,450
20150120;24;19100;18270,300
20150121;1;17600;17379,800
20150121;2;16900;16705,700
20150121;3;16700;16441,075
20150121;4;16700;16561,525
20150121;5;17100;16852,025
20150121;6;18300;17646,700
20150121;7;21200;20172,850
20150121;8;22100;21949,475
20150121;9;22900;22634,400
20150121;10;23100;22932,650
20150121;11;23400;22951,025
20150121;12;23400;23231,950
20150121;13;23600;23214,825
20150121;14;23800;23304,375
20150121;15;23300;22931,800
20150121;16;23100;22709,275
20150121;17;24500;23641,975
20150121;18;24600;23853,400
20150121;19;24100;23526,650
20150121;20;24100;23348,700
20150121;21;23300;22687,575
20150121;22;21900;21125,800
20150121;23;20300;19584,925
20150121;24;18800;18149,700
20150122;1;17128;17179,025
20150122;2;16470;16465,700
20150122;3;16228;16248,075
20150122;4;16250;16197,350
20150122;5;16562;16524,775
20150122;6;17455;17322,325
20150122;7;19958;20126,475
20150122;8;21780;21716,875
20150122;9;22532;22568,825
20150122;10;23032;23007,850
20150122;11;23142;23102,975
20150122;12;23376;23267,825
20150122;13;23416;23381,575
20150122;14;23435;23426,875
20150122;15;23088;23126,400
20150122;16;23000;22961,225
20150122;17;23728;23856,000
20150122;18;24302;24162,500
20150122;19;23938;23751,350
20150122;20;23508;23572,225
20150122;21;22755;22864,250
20150122;22;21340;21192,400
20150122;23;19738;19802,875
20150122;24;18390;18343,000
20150123;1;17304;17352,025
20150123;2;16615;16726,700
20150123;3;16276;16387,300
20150123;4;16289;16436,250
20150123;5;16614;16747,125
20150123;6;17653;17425,750
20150123;7;20039;20217,375
20150123;8;21889;21827,350
20150123;9;22615;22526,400
20150123;10;22982;22916,675
20150123;11;23092;23038,650
20150123;12;23380;23368,200
20150123;13;23452;23410,125
20150123;14;23508;23490,050
20150123;15;23200;23214,000
20150123;16;23025;22938,550
20150123;17;23575;23754,800
20150123;18;24272;24162,750
20150123;19;23910;23773,250
20150123;20;23685;23435,975
20150123;21;22826;22604,125
20150123;22;21212;20954,300
20150123;23;19702;19575,025
20150123;24;18350;18315,050
20150124;1;17422;17259,375
20150124;2;16618;16552,700
20150124;3;16195;16113,050
20150124;4;16108;16022,550
20150124;5;16182;16144,175
20150124;6;16348;16297,825
20150124;7;17080;17379,075
20150124;8;18198;18194,625
20150124;9;19348;19410,725
20150124;10;20355;20442,825
20150124;11;20810;21062,700
20150124;12;21100;21283,550
20150124;13;21190;21145,600
20150124;14;21065;21014,350
20150124;15;20638;20375,425
20150124;16;20466;20210,500
20150124;17;21140;21022,350
20150124;18;21860;21526,125
20150124;19;21480;21322,475
20150124;20;21092;21065,125
20150124;21;20530;20351,775
20150124;22;19225;19106,875
20150124;23;18298;17979,350
20150124;24;17095;16696,700
20150125;1;15935;15735,800
20150125;2;15188;15104,025
20150125;3;14694;14693,200
20150125;4;14542;14646,675
20150125;5;14568;14665,625
20150125;6;14685;14695,400
20150125;7;15212;15192,800
20150125;8;15550;15414,325
20150125;9;16385;16189,475
20150125;10;17452;17213,575
20150125;11;18046;17977,350
20150125;12;18370;18335,525
20150125;13;18484;18417,175
20150125;14;18557;18523,650
20150125;15;18233;18128,350
20150125;16;17942;17907,500
20150125;17;18898;18961,475
20150125;18;19935;19849,050
20150125;19;20028;19993,750
20150125;20;20020;19991,375
20150125;21;19505;19347,925
20150125;22;18590;18525,175
20150125;23;17710;17620,875
20150125;24;16670;16347,025
20150126;1;15465;15517,775
20150126;2;14990;15032,575
20150126;3;14900;14837,475
20150126;4;14925;14930,375
20150126;5;15240;15331,150
20150126;6;16449;16459,125
20150126;7;19321;19708,050
20150126;8;21688;21360,200
20150126;9;22465;22449,100
20150126;10;22920;22858,250
20150126;11;23112;22902,250
20150126;12;23245;23200,125
20150126;13;23304;23156,625
20150126;14;23365;23217,750
20150126;15;22814;22833,725
20150126;16;22759;22629,375
20150126;17;23500;23373,800
20150126;18;23995;24011,475
20150126;19;23605;23778,525
20150126;20;23360;23645,075
20150126;21;22728;22742,500
20150126;22;21318;21156,850
20150126;23;19712;19618,650
20150126;24;18390;18249,875
20150127;1;17214;17273,075
20150127;2;16538;16829,575
20150127;3;16500;16539,000
20150127;4;16476;16540,400
20150127;5;16715;16848,775
20150127;6;17625;17674,525
20150127;7;20052;20171,675
20150127;8;21840;21707,825
20150127;9;22682;22512,775
20150127;10;22902;22950,350
20150127;11;22935;23050,725
20150127;12;23252;23244,650
20150127;13;23338;23334,800
20150127;14;23450;23389,050
20150127;15;23120;23129,800
20150127;16;22860;22986,625
20150127;17;23515;23644,075
20150127;18;24525;24242,400
20150127;19;24088;23893,025
20150127;20;23605;23664,075
20150127;21;22788;23008,975
20150127;22;21512;21298,775
20150127;23;19898;19786,575
20150127;24;18593;18361,550
20150128;1;17389;17386,100
20150128;2;16673;16863,575
20150128;3;16528;16517,325
20150128;4;16545;16515,700
20150128;5;16815;16801,425
20150128;6;17715;17580,725
20150128;7;20048;20217,550
20150128;8;21690;21762,950
20150128;9;22478;22628,400
20150128;10;23082;23006,950
20150128;11;23040;23006,600
20150128;12;23375;23256,150
20150128;13;23408;23209,300
20150128;14;23499;23292,850
20150128;15;22963;22959,450
20150128;16;22619;22696,225
20150128;17;23432;23381,300
20150128;18;24255;23990,775
20150128;19;23554;23745,800
20150128;20;23475;23576,050
20150128;21;22752;22901,350
20150128;22;21260;21161,375
20150128;23;19600;19636,825
20150128;24;18370;18303,325
20150129;1;17502;17214,350
20150129;2;16682;16684,525
20150129;3;16328;16284,225
20150129;4;16350;16245,750
20150129;5;16658;16524,575
20150129;6;17428;17311,475
20150129;7;19775;19923,375
20150129;8;21462;21531,325
20150129;9;22505;22412,175
20150129;10;22910;22853,025
20150129;11;22888;22973,575
20150129;12;22978;23196,250
20150129;13;23178;23160,025
20150129;14;23355;23140,900
20150129;15;22830;22702,225
20150129;16;22595;22353,875
20150129;17;23382;23012,000
20150129;18;23902;23807,825
20150129;19;23568;23642,825
20150129;20;23268;23419,650
20150129;21;22848;22705,825
20150129;22;21365;21064,250
20150129;23;19740;19613,800
20150129;24;18420;18118,225
20150130;1;17128;17226,275
20150130;2;16508;16642,275
20150130;3;16325;16356,275
20150130;4;16322;16371,375
20150130;5;16585;16612,050
20150130;6;17452;17410,875
20150130;7;19850;19978,325
20150130;8;21612;21276,350
20150130;9;22262;22206,525
20150130;10;22430;22589,775
20150130;11;22552;22797,275
20150130;12;22808;22935,275
20150130;13;22865;23031,175
20150130;14;23055;22959,975
20150130;15;22672;22784,200
20150130;16;22514;22558,075
20150130;17;23125;23315,725
20150130;18;23840;23944,575
20150130;19;23488;23625,725
20150130;20;23258;23220,925
20150130;21;22552;22475,125
20150130;22;21070;20868,075
20150130;23;19542;19523,625
20150130;24;18235;18224,625
20150131;1;17175;17174,025
20150131;2;16468;16462,325
20150131;3;16020;16075,750
20150131;4;15902;16030,725
20150131;5;15940;16058,650
20150131;6;16178;16163,450
20150131;7;16985;17191,025
20150131;8;18048;17711,700
20150131;9;18902;19043,650
20150131;10;20068;19946,625
20150131;11;20635;20366,975
20150131;12;20692;20501,800
20150131;13;20610;20370,800
20150131;14;20300;20337,925
20150131;15;19792;19708,500
20150131;16;19695;19504,450
20150131;17;20430;20239,900
20150131;18;21088;21196,025
20150131;19;20955;21053,400
20150131;20;20638;20739,300
20150131;21;19878;20087,350
20150131;22;18855;18854,800
20150131;23;17858;17667,725
20150131;24;16740;16510,100
20150201;1;15750;15457,350
20150201;2;15025;14916,225
20150201;3;14495;14582,750
20150201;4;14402;14388,400
20150201;5;14430;14379,550
20150201;6;14535;14352,300
20150201;7;14860;14905,650
20150201;8;15168;15017,400
20150201;9;15902;15958,500
20150201;10;17120;16991,525
20150201;11;17762;17590,850
20150201;12;17832;17848,000
20150201;13;17868;17748,125
20150201;14;17802;17852,125
20150201;15;17504;17510,925
20150201;16;17330;17248,550
20150201;17;18238;17960,575
20150201;18;19409;19560,300
20150201;19;19723;19769,850
20150201;20;19805;19592,150
20150201;21;19338;19106,500
20150201;22;18350;18101,650
20150201;23;17360;17209,625
20150201;24;16275;16059,075
20150202;1;15412;15157,500
20150202;2;14912;14829,125
20150202;3;14735;14575,025
20150202;4;14830;14801,725
20150202;5;15242;15058,975
20150202;6;16452;16283,425
20150202;7;19050;19406,575
20150202;8;21038;21082,550
20150202;9;22158;22071,725
20150202;10;22675;22440,175
20150202;11;22568;22553,350
20150202;12;22775;22633,475
20150202;13;22782;22675,825
20150202;14;22605;22694,500
20150202;15;22225;22295,700
20150202;16;22070;22001,150
20150202;17;22710;22650,425
20150202;18;23885;23710,425
20150202;19;23452;23455,225
20150202;20;23108;23447,800
20150202;21;22418;22620,975
20150202;22;21210;21158,500
20150202;23;19642;19641,175
20150202;24;18295;18193,550
20150203;1;17290;17151,475
20150203;2;16782;16514,700
20150203;3;16478;16306,050
20150203;4;16352;16330,875
20150203;5;16685;16697,075
20150203;6;17540;17561,700
20150203;7;19650;20141,050
20150203;8;21670;21554,175
20150203;9;22478;22467,200
20150203;10;22830;22821,225
20150203;11;22805;22697,425
20150203;12;23002;22793,575
20150203;13;23015;22867,825
20150203;14;22935;22872,200
20150203;15;22625;22628,675
20150203;16;22360;22243,600
20150203;17;22792;22869,250
20150203;18;23805;23996,225
20150203;19;23642;23822,125
20150203;20;23615;23633,225
20150203;21;22922;22869,100
20150203;22;21342;21266,025
20150203;23;19722;19795,000
20150203;24;18495;18401,025
20150204;1;17307;17302,075
20150204;2;16640;16711,725
20150204;3;16396;16541,600
20150204;4;16458;16576,225
20150204;5;16848;16847,475
20150204;6;17750;17631,850
20150204;7;19952;20332,175
20150204;8;21643;21781,525
20150204;9;22575;22801,300
20150204;10;23029;23045,550
20150204;11;23051;22971,200
20150204;12;23242;23159,725
20150204;13;23190;23130,150
20150204;14;23186;23133,150
20150204;15;22808;22751,350
20150204;16;22440;22406,750
20150204;17;23135;23088,700
20150204;18;24178;24089,750
20150204;19;23906;23951,650
20150204;20;23756;23678,525
20150204;21;22905;22897,375
20150204;22;21435;21327,275
20150204;23;19796;19858,775
20150204;24;18530;18394,950
20150205;1;17400;17389,275
20150205;2;16800;16772,900
20150205;3;16500;16574,700
20150205;4;16700;16589,300
20150205;5;17100;16919,225
20150205;6;18300;17811,550
20150205;7;21100;20453,650
20150205;8;22100;21864,950
20150205;9;23100;22957,325
20150205;10;23200;23250,125
20150205;11;23200;23221,175
20150205;12;23200;23266,575
20150205;13;23300;23267,050
20150205;14;23400;23378,300
20150205;15;22900;23003,825
20150205;16;22400;22708,700
20150205;17;24000;23239,925
20150205;18;24400;24213,250
20150205;19;24000;24031,450
20150205;20;24000;23830,450
20150205;21;23200;23010,600
20150205;22;21800;21497,875
20150205;23;20300;19960,700
20150205;24;18900;18445,800
20150206;1;17300;17404,125
20150206;2;16650;16879,000
20150206;3;16400;16662,900
20150206;4;16600;16650,800
20150206;5;17000;16952,950
20150206;6;18200;17766,850
20150206;7;21000;20348,625
20150206;8;22100;21922,225
20150206;9;22900;22799,450
20150206;10;23050;23185,225
20150206;11;23000;23214,200
20150206;12;23050;23255,875
20150206;13;23150;23436,000
20150206;14;23350;23418,250
20150206;15;22800;23012,750
20150206;16;22300;22636,200
20150206;17;23800;22900,925
20150206;18;24150;24143,350
20150206;19;23850;23945,250
20150206;20;23800;23642,425
20150206;21;22950;22761,400
20150206;22;21600;21215,100
20150206;23;19950;19724,325
20150206;24;18550;18509,600
20150207;1;17200;17485,825
20150207;2;16500;16817,875
20150207;3;16100;16475,975
20150207;4;16000;16391,050
20150207;5;16100;16530,350
20150207;6;16200;16608,775
20150207;7;17250;17495,300
20150207;8;18050;18077,000
20150207;9;19450;19353,700
20150207;10;20150;20231,450
20150207;11;20650;20575,850
20150207;12;20650;20789,625
20150207;13;20450;20594,000
20150207;14;20550;20651,450
20150207;15;19850;19964,525
20150207;16;19450;19572,625
20150207;17;20550;20131,725
20150207;18;21300;21310,200
20150207;19;21050;21269,850
20150207;20;20850;20952,875
20150207;21;20250;20328,625
20150207;22;18950;18932,150
20150207;23;17950;17874,075
20150207;24;16650;16686,975
20150208;1;15800;15558,500
20150208;2;15100;14959,975
20150208;3;14700;14693,800
20150208;4;14500;14737,125
20150208;5;14600;14689,700
20150208;6;14700;14775,450
20150208;7;15000;15070,275
20150208;8;15500;15290,925
20150208;9;16500;16261,025
20150208;10;17400;17239,500
20150208;11;17900;17891,175
20150208;12;18000;18159,125
20150208;13;18100;18233,050
20150208;14;18300;18241,550
20150208;15;17950;17956,950
20150208;16;17500;17470,350
20150208;17;18900;17999,650
20150208;18;19700;19767,775
20150208;19;19900;20076,325
20150208;20;20000;20021,475
20150208;21;19400;19392,750
20150208;22;18500;18417,300
20150208;23;17550;17439,275
20150208;24;16300;16331,975
20150209;1;15600;15511,375
20150209;2;15100;15144,150
20150209;3;14900;14929,450
20150209;4;15100;15208,175
20150209;5;15700;15496,475
20150209;6;17500;16699,900
20150209;7;20700;19522,875
20150209;8;22000;21089,525
20150209;9;22900;22364,275
20150209;10;23050;22929,275
20150209;11;23250;22968,275
20150209;12;23250;23179,375
20150209;13;23350;23304,600
20150209;14;23550;23408,700
20150209;15;23200;23016,200
20150209;16;22550;22604,525
20150209;17;23550;22855,925
20150209;18;24300;23910,350
20150209;19;24000;23786,125
20150209;20;23900;23475,000
20150209;21;23000;22639,925
20150209;22;21650;21189,800
20150209;23;20150;19602,950
20150209;24;18550;18259,825
20150210;1;17400;17132,925
20150210;2;16800;16453,800
20150210;3;16500;16309,200
20150210;4;16600;16357,125
20150210;5;17100;16672,875
20150210;6;18300;17430,800
20150210;7;20900;19956,450
20150210;8;22300;21387,250
20150210;9;23000;22341,850
20150210;10;23300;22651,525
20150210;11;23200;22840,975
20150210;12;23300;22930,025
20150210;13;23300;23077,225
20150210;14;23500;23059,400
20150210;15;22900;22749,775
20150210;16;22500;22392,350
20150210;17;23400;22550,800
20150210;18;24200;23705,225
20150210;19;24100;23617,950
20150210;20;23900;23464,900
20150210;21;23100;22712,325
20150210;22;21700;21115,375
20150210;23;20100;19588,125
20150210;24;18700;18013,650
20150211;1;17300;17114,350
20150211;2;16700;16541,375
20150211;3;16400;16320,350
20150211;4;16500;16355,375
20150211;5;17050;16657,700
20150211;6;18200;17497,475
20150211;7;20700;19971,525
20150211;8;21900;21440,875
20150211;9;22700;22364,750
20150211;10;22900;22771,200
