Data;Godz.;Dobowa prognoza zapotrzebowania KSE;Rzeczywiste zapotrzebowanie KSE
20160713;14;21700;21691,738
20160713;15;21200;21255,488
20160713;16;20800;21037,713
20160713;17;20400;20601,275
20160713;18;20200;20229,588
20160713;19;19900;19943,263
20160713;20;19900;19950,300
20160713;21;19900;19964,038
20160713;22;20000;19880,200
20160713;23;19100;18801,663
20160713;24;17400;17329,775
20160714;1;16500;16149,388
20160714;2;15600;15393,713
20160714;3;15300;15009,000
20160714;4;15100;14917,963
20160714;5;14800;14634,438
20160714;6;15400;14704,825
20160714;7;18000;16767,813
20160714;8;19700;18672,538
20160714;9;20700;19882,575
20160714;10;21000;20535,613
20160714;11;21400;20704,325
20160714;12;21700;21043,400
20160714;13;21800;21156,800
20160714;14;21800;21079,313
20160714;15;21300;20610,675
20160714;16;21100;20383,650
20160714;17;20700;19938,350
20160714;18;20300;19465,163
20160714;19;20000;19208,275
20160714;20;20100;19269,600
20160714;21;20000;19298,363
20160714;22;20200;18986,263
20160714;23;19300;17750,425
20160714;24;17700;16390,788
20160715;1;16200;15187,713
20160715;2;15400;14698,725
20160715;3;15100;14409,313
20160715;4;15000;14429,513
20160715;5;14700;14138,538
20160715;6;15300;14226,463
20160715;7;17900;16181,800
20160715;8;19600;18139,400
20160715;9;20700;19272,188
20160715;10;20800;19762,525
20160715;11;21100;20053,588
20160715;12;21300;20537,338
20160715;13;21500;20641,388
20160715;14;21500;20486,650
20160715;15;21200;20054,413
20160715;16;20900;19925,788
20160715;17;20500;19634,900
20160715;18;20200;19288,875
20160715;19;19900;19066,813
20160715;20;19900;19111,575
20160715;21;19900;19051,125
20160715;22;19900;18992,375
20160715;23;19000;18048,938
20160715;24;17300;16777,125
20160716;1;16100;15573,125
20160716;2;15400;14866,513
20160716;3;15000;14415,350
20160716;4;14600;14310,688
20160716;5;14000;13809,738
20160716;6;13900;13497,550
20160716;7;15400;14540,700
20160716;8;16700;15779,188
20160716;9;17700;17033,613
20160716;10;18300;17924,288
20160716;11;18700;18261,313
20160716;12;18700;18441,063
20160716;13;18600;18357,550
20160716;14;18500;18160,788
20160716;15;17900;17622,613
20160716;16;17500;17326,838
20160716;17;17200;17101,350
20160716;18;17000;16909,100
20160716;19;16900;16852,400
20160716;20;16900;16878,938
20160716;21;17000;16880,563
20160716;22;17200;16999,263
20160716;23;16500;16374,300
20160716;24;15300;15086,850
20160717;1;14300;13995,400
20160717;2;13500;13243,200
20160717;3;13100;12868,313
20160717;4;12900;12725,188
20160717;5;12200;12222,513
20160717;6;12100;11895,625
20160717;7;13000;12429,213
20160717;8;14000;13283,750
20160717;9;15000;14244,075
20160717;10;15900;15306,188
20160717;11;16300;16028,038
20160717;12;16400;16196,613
20160717;13;16500;16273,988
20160717;14;16400;16209,088
20160717;15;16100;15947,838
20160717;16;15800;15671,638
20160717;17;15600;15515,188
20160717;18;15700;15459,400
20160717;19;15900;15539,075
20160717;20;16000;15791,075
20160717;21;16100;15929,563
20160717;22;16600;16408,188
20160717;23;16300;15997,750
20160717;24;14900;14754,613
20160718;1;13800;13690,138
20160718;2;13300;13143,800
20160718;3;13000;13027,013
20160718;4;13000;13013,350
20160718;5;12800;12880,325
20160718;6;14100;13181,663
20160718;7;17100;15715,300
20160718;8;18900;17977,988
20160718;9;19800;19248,813
20160718;10;20100;19965,925
20160718;11;20600;20098,863
20160718;12;20700;20464,063
20160718;13;20800;20612,388
20160718;14;20900;20646,313
20160718;15;20500;20169,363
20160718;16;20100;19966,163
20160718;17;19800;19558,013
20160718;18;19500;19269,388
20160718;19;19300;19053,975
20160718;20;19400;19225,813
20160718;21;19600;19304,675
20160718;22;19700;19341,575
20160718;23;18700;18213,513
20160718;24;17200;16806,538
20160719;1;15900;15595,363
20160719;2;15300;15015,775
20160719;3;14800;14650,150
20160719;4;14800;14590,388
20160719;5;14400;14320,525
20160719;6;15100;14420,388
20160719;7;17800;16610,175
20160719;8;19200;18555,650
20160719;9;20100;19761,013
20160719;10;20300;20302,388
20160719;11;20800;20453,788
20160719;12;20900;20817,688
20160719;13;21100;20926,775
20160719;14;21200;20982,450
20160719;15;20800;20629,450
20160719;16;20400;20419,438
20160719;17;20100;19999,750
20160719;18;19800;19586,688
20160719;19;19800;19353,850
20160719;20;19800;19470,563
20160719;21;19700;19551,175
20160719;22;19800;19571,250
20160719;23;18600;18488,313
20160719;24;17100;17004,988
20160720;1;16000;15758,950
20160720;2;15400;15048,163
20160720;3;14900;14689,000
20160720;4;14900;14670,588
20160720;5;14500;14310,213
20160720;6;15200;14368,613
20160720;7;17900;16609,125
20160720;8;19300;18554,738
20160720;9;20200;19836,013
20160720;10;20500;20415,013
20160720;11;20900;20508,088
20160720;12;21000;20885,638
20160720;13;21200;21008,625
20160720;14;21300;21001,575
20160720;15;20900;20577,450
20160720;16;20500;20315,063
20160720;17;20200;19914,050
20160720;18;19900;19681,075
20160720;19;19900;19309,325
20160720;20;19900;19384,750
20160720;21;19800;19347,938
20160720;22;19900;19611,738
20160720;23;18700;18541,725
20160720;24;17200;16968,013
20160721;1;16000;15771,388
20160721;2;15400;15057,275
20160721;3;14800;14617,100
20160721;4;14800;14605,550
20160721;5;14500;14380,225
20160721;6;15200;14455,825
20160721;7;17900;16646,375
20160721;8;19500;18670,025
20160721;9;20400;19892,513
20160721;10;20700;20380,025
20160721;11;21200;20613,200
20160721;12;21400;20948,663
20160721;13;21400;21162,613
20160721;14;21500;21182,475
20160721;15;21100;20796,700
20160721;16;20700;20580,988
20160721;17;20300;20198,625
20160721;18;20000;19795,763
20160721;19;19700;19537,888
20160721;20;19600;19553,113
20160721;21;19700;19607,438
20160721;22;19900;19809,313
20160721;23;18600;18707,500
20160721;24;17100;17058,400
20160722;1;15800;15891,125
20160722;2;15200;15134,613
20160722;3;14800;14765,538
20160722;4;14800;14706,375
20160722;5;14500;14462,600
20160722;6;15200;14566,700
20160722;7;17800;16668,913
20160722;8;19500;18710,175
20160722;9;20600;19963,575
20160722;10;20900;20515,450
20160722;11;21300;20799,488
20160722;12;21500;21135,963
20160722;13;21500;21234,100
20160722;14;21600;21162,688
20160722;15;21200;20738,600
20160722;16;20700;20606,225
20160722;17;20300;20234,350
20160722;18;19800;19884,463
20160722;19;19500;19677,225
20160722;20;19500;19615,013
20160722;21;19900;19563,863
20160722;22;19900;19610,425
20160722;23;18600;18500,038
20160722;24;17000;17112,350
20160723;1;16200;15953,525
20160723;2;15300;15218,300
20160723;3;14900;14742,313
20160723;4;14700;14521,163
20160723;5;14100;14214,925
20160723;6;14000;13862,050
20160723;7;15500;14872,100
20160723;8;16900;16311,100
20160723;9;18100;17710,225
20160723;10;18700;18496,875
20160723;11;19100;18918,650
20160723;12;19100;19168,750
20160723;13;19000;18928,063
20160723;14;18800;18670,488
20160723;15;18100;18122,725
20160723;16;17900;17701,650
20160723;17;17500;17482,888
20160723;18;17300;17278,500
20160723;19;17200;17158,750
20160723;20;17100;17111,063
20160723;21;17300;17197,800
20160723;22;17500;17566,750
20160723;23;16700;16807,675
20160723;24;15500;15548,613
20160724;1;14400;14416,525
20160724;2;13700;13598,913
20160724;3;13300;13228,988
20160724;4;13100;12978,050
20160724;5;12500;12552,913
20160724;6;12300;12164,463
20160724;7;13100;12721,938
20160724;8;14000;13670,288
20160724;9;15000;14798,438
20160724;10;15800;15866,563
20160724;11;16200;16481,875
20160724;12;16400;16724,238
20160724;13;16400;16760,788
20160724;14;16400;16848,525
20160724;15;16000;16440,863
20160724;16;15700;16155,513
20160724;17;15500;16031,588
20160724;18;15500;15969,963
20160724;19;15700;16096,938
20160724;20;15800;16286,888
20160724;21;16200;16358,438
20160724;22;16600;16944,950
20160724;23;16300;16389,775
20160724;24;14900;15255,375
20160725;1;14000;14282,963
20160725;2;13400;13654,113
20160725;3;13100;13383,300
20160725;4;13200;13376,950
20160725;5;12900;13256,150
20160725;6;14000;13549,338
20160725;7;17200;16067,663
20160725;8;19200;18297,538
20160725;9;20300;19944,650
20160725;10;20700;20779,838
20160725;11;21200;21118,200
20160725;12;21400;21509,025
20160725;13;21600;21692,925
20160725;14;21700;21649,850
20160725;15;21100;21291,663
20160725;16;20800;20983,763
20160725;17;20300;20606,088
20160725;18;20000;20263,300
20160725;19;19600;19884,688
20160725;20;19700;19992,725
20160725;21;20000;20031,138
20160725;22;20000;20179,325
20160725;23;18600;18995,750
20160725;24;17100;17416,188
20160726;1;16200;16234,613
20160726;2;15600;15482,188
20160726;3;15300;15148,838
20160726;4;15200;15012,125
20160726;5;14800;14800,225
20160726;6;15400;14895,475
20160726;7;18200;17003,750
20160726;8;19800;19124,713
20160726;9;20800;20523,775
20160726;10;21000;21252,713
20160726;11;21400;21392,775
20160726;12;21600;21717,100
20160726;13;21800;21936,188
20160726;14;21900;22005,600
20160726;15;21400;21519,938
20160726;16;21000;21278,050
20160726;17;20600;20786,700
20160726;18;20200;20352,863
20160726;19;19900;20108,863
20160726;20;19900;20012,325
20160726;21;20200;20163,263
20160726;22;20100;20194,938
20160726;23;18800;18857,188
20160726;24;17300;17424,288
20160727;1;16200;16134,338
20160727;2;15600;15447,763
20160727;3;15200;15064,538
20160727;4;15200;14997,388
20160727;5;14800;14929,750
20160727;6;15600;14841,288
20160727;7;18300;16981,025
20160727;8;20000;19121,325
20160727;9;20900;20567,900
20160727;10;21100;21122,713
20160727;11;21500;21459,700
20160727;12;21700;21955,925
20160727;13;21900;22046,650
20160727;14;22000;21992,600
20160727;15;21400;21542,675
20160727;16;21100;21280,538
20160727;17;20600;20760,238
20160727;18;20300;20348,413
20160727;19;20100;20013,363
20160727;20;20100;20131,875
20160727;21;20200;20338,000
20160727;22;20200;20199,700
20160727;23;18900;18779,175
20160727;24;17400;17323,300
20160728;1;16178;16225,538
20160728;2;15548;15458,138
20160728;3;15177;15050,713
20160728;4;15045;15042,163
20160728;5;14782;14966,713
20160728;6;15134;14863,713
20160728;7;17182;16927,913
20160728;8;19080;18978,488
20160728;9;20424;20238,938
20160728;10;21022;20923,125
20160728;11;21195;21022,550
20160728;12;21540;21535,825
20160728;13;21658;21612,588
20160728;14;21564;21653,075
20160728;15;21199;21265,000
20160728;16;20735;21028,838
20160728;17;20539;20563,213
20160728;18;20157;20252,238
20160728;19;20177;19861,938
20160728;20;20135;20005,038
20160728;21;20252;20202,850
20160728;22;20106;20320,963
20160728;23;18818;18956,563
20160728;24;17377;17455,000
20160729;1;16300;16234,638
20160729;2;15500;15510,588
20160729;3;15200;15089,650
20160729;4;15100;14983,213
20160729;5;14800;14815,300
20160729;6;15500;14731,038
20160729;7;18250;16658,163
20160729;8;19900;18656,500
20160729;9;20850;20105,963
20160729;10;21200;20916,700
20160729;11;21600;21075,350
20160729;12;21800;21363,713
20160729;13;21900;21523,475
20160729;14;22000;21441,638
20160729;15;21600;21041,750
20160729;16;21100;20748,800
20160729;17;20700;20271,288
20160729;18;20300;19748,538
20160729;19;20000;19536,275
20160729;20;19900;19539,200
20160729;21;20100;19653,325
20160729;22;20050;19692,400
20160729;23;19000;18410,388
20160729;24;17500;16967,925
20160730;1;16200;15809,075
20160730;2;15400;15014,313
20160730;3;14900;14525,700
20160730;4;14800;14333,588
20160730;5;14400;14086,088
20160730;6;14200;13571,088
20160730;7;15800;14593,513
20160730;8;17200;16067,088
20160730;9;18400;17575,575
20160730;10;19000;18506,825
20160730;11;19300;18875,375
20160730;12;19400;19015,988
20160730;13;19200;18865,813
20160730;14;19000;18621,825
20160730;15;18400;18084,675
20160730;16;17900;17705,463
20160730;17;17700;17453,500
20160730;18;17400;17205,525
20160730;19;17200;17094,450
20160730;20;17250;16995,575
20160730;21;17550;17211,363
20160730;22;17700;17716,375
20160730;23;16800;16767,738
20160730;24;15600;15435,263
20160731;1;14350;14324,450
20160731;2;13600;13586,213
20160731;3;13200;13196,525
20160731;4;13000;13036,375
20160731;5;12500;12780,913
20160731;6;12250;12218,888
20160731;7;13200;12741,175
20160731;8;14200;13683,238
20160731;9;15200;14848,975
20160731;10;16100;15950,075
20160731;11;16500;16701,800
20160731;12;16550;16949,300
20160731;13;16650;16996,838
20160731;14;16700;17018,813
20160731;15;16250;16520,175
20160731;16;15950;16291,950
20160731;17;15800;16057,288
20160731;18;15800;15983,863
20160731;19;15950;16032,150
20160731;20;16050;16251,225
20160731;21;16650;16580,675
20160731;22;16850;16888,500
20160731;23;16200;16053,400
20160731;24;15000;14827,938
20160801;1;14100;13845,800
20160801;2;13500;13504,013
20160801;3;13300;13189,288
20160801;4;13300;13172,438
20160801;5;13200;13049,050
20160801;6;14400;13278,225
20160801;7;17300;15634,025
20160801;8;19100;17794,625
20160801;9;20200;19178,650
20160801;10;20600;19791,138
20160801;11;21100;19866,875
20160801;12;21300;20278,938
20160801;13;21500;20473,875
20160801;14;21500;20522,650
20160801;15;21100;20048,150
20160801;16;20800;19881,513
20160801;17;20300;19507,163
20160801;18;20100;19018,625
20160801;19;19800;18774,100
20160801;20;19900;18951,563
20160801;21;20400;19290,625
20160801;22;20400;19385,900
20160801;23;19000;17965,750
20160801;24;17300;16506,650
20160802;1;16100;15339,638
20160802;2;15300;14654,250
20160802;3;15000;14263,875
20160802;4;15000;14221,100
20160802;5;14800;14164,450
20160802;6;15300;14114,963
20160802;7;18000;16157,650
20160802;8;19700;18173,738
20160802;9;20800;19623,400
20160802;10;21000;20202,050
20160802;11;21300;20157,238
20160802;12;21500;20548,988
20160802;13;21700;20635,300
20160802;14;21700;20689,263
20160802;15;21200;20212,000
20160802;16;21000;19958,438
20160802;17;20500;19614,550
20160802;18;20100;19251,275
20160802;19;19900;19024,900
20160802;20;19800;19179,413
20160802;21;20300;19606,300
20160802;22;20200;19456,725
20160802;23;18900;17840,550
20160802;24;17300;16459,263
20160803;1;15900;15373,175
20160803;2;15100;14779,938
20160803;3;14700;14471,150
20160803;4;14600;14456,938
20160803;5;14600;14453,988
20160803;6;15000;14478,600
20160803;7;17700;16472,175
20160803;8;19400;18396,813
20160803;9;20450;19666,588
20160803;10;20750;20266,638
20160803;11;21050;20364,763
20160803;12;21250;20661,388
20160803;13;21400;20857,625
20160803;14;21500;20828,463
20160803;15;21000;20508,938
20160803;16;20650;20203,325
20160803;17;20150;19830,013
20160803;18;19800;19523,225
20160803;19;19550;19288,888
20160803;20;19700;19466,500
20160803;21;20600;19951,913
20160803;22;20350;19892,763
20160803;23;18750;18151,313
20160803;24;17250;16646,950
20160804;1;16100;15641,713
20160804;2;15400;15041,450
20160804;3;15000;14786,200
20160804;4;15000;14694,638
20160804;5;14800;14653,700
20160804;6;15300;14660,300
20160804;7;18100;16659,825
20160804;8;19800;18642,250
20160804;9;20900;19868,975
20160804;10;21200;20660,788
20160804;11;21650;20887,988
20160804;12;21800;21312,325
20160804;13;22000;21526,188
20160804;14;22000;21527,413
20160804;15;21600;21180,725
20160804;16;21200;20916,850
20160804;17;20700;20576,738
20160804;18;20400;20213,788
20160804;19;20100;19920,788
20160804;20;20100;19986,000
20160804;21;20900;20473,888
20160804;22;20750;20523,538
20160804;23;19150;18852,138
20160804;24;17450;17339,575
20160805;1;15900;16087,463
20160805;2;15200;15387,850
20160805;3;14800;14952,675
20160805;4;14800;14991,050
20160805;5;14800;14958,225
20160805;6;15350;14840,775
20160805;7;18000;16888,038
20160805;8;19700;18734,175
20160805;9;20750;20305,288
20160805;10;21050;21067,388
20160805;11;21600;21378,125
20160805;12;21750;21878,513
20160805;13;21900;21922,513
20160805;14;22000;21876,200
20160805;15;21450;21313,800
20160805;16;21150;20928,113
20160805;17;20650;20486,563
20160805;18;20250;20086,300
20160805;19;19850;19659,875
20160805;20;19950;19694,325
20160805;21;20550;20023,600
20160805;22;20350;19767,213
20160805;23;18900;18213,363
20160805;24;17300;16742,650
20160806;1;16100;15759,263
20160806;2;15350;15084,575
20160806;3;14850;14673,400
20160806;4;14800;14477,800
20160806;5;14500;14252,900
20160806;6;13950;13859,463
20160806;7;15650;14701,225
20160806;8;17150;15936,675
20160806;9;18400;17133,863
20160806;10;18850;18037,375
20160806;11;19200;18428,425
20160806;12;19200;18584,550
20160806;13;19050;18362,700
20160806;14;18850;18230,925
20160806;15;18250;17669,600
20160806;16;17850;17302,838
20160806;17;17650;17060,088
20160806;18;17500;16876,250
20160806;19;17450;16741,200
20160806;20;17450;16824,225
20160806;21;18250;17142,825
20160806;22;18150;17231,288
20160806;23;17050;16133,613
20160806;24;15750;14878,138
20160807;1;14400;13813,938
20160807;2;13600;13150,613
20160807;3;13300;12722,025
20160807;4;13100;12464,325
20160807;5;12800;12298,825
20160807;6;12400;11714,275
20160807;7;13400;12143,588
20160807;8;14400;13147,150
20160807;9;15500;14154,013
20160807;10;16400;15105,150
20160807;11;16800;15662,438
20160807;12;16900;15892,525
20160807;13;17000;15847,038
20160807;14;17000;15875,425
20160807;15;16600;15459,625
20160807;16;16300;15216,213
20160807;17;16000;15099,375
20160807;18;16000;15100,375
20160807;19;16200;15281,413
20160807;20;16450;15521,138
20160807;21;17200;16115,500
20160807;22;17200;16604,675
20160807;23;16300;15733,600
20160807;24;15000;14477,675
20160808;1;13950;13521,163
20160808;2;13500;13006,863
20160808;3;13250;12823,450
20160808;4;13250;12711,363
20160808;5;13200;12808,700
20160808;6;14200;13053,313
20160808;7;17100;15420,450
20160808;8;18900;17721,638
20160808;9;20150;19259,688
20160808;10;20450;20101,338
20160808;11;20950;20324,888
20160808;12;21150;20701,600
20160808;13;21250;20819,638
20160808;14;21350;20836,175
20160808;15;20850;20442,550
20160808;16;20450;20257,138
20160808;17;20050;20001,325
20160808;18;19750;19613,288
20160808;19;19550;19440,625
20160808;20;19700;19486,288
20160808;21;20500;20090,238
20160808;22;20200;20033,050
20160808;23;18500;18368,988
20160808;24;17000;16793,738
20160809;1;16000;15613,363
20160809;2;15300;14968,288
20160809;3;14900;14597,850
20160809;4;14900;14577,938
20160809;5;14900;14666,713
20160809;6;15300;14455,700
20160809;7;17900;16405,588
20160809;8;19700;18562,400
20160809;9;20800;19817,225
20160809;10;21000;20385,550
20160809;11;21500;20491,550
20160809;12;21700;20876,100
20160809;13;21900;20990,500
20160809;14;21900;20976,150
20160809;15;21400;20653,663
20160809;16;21200;20379,813
20160809;17;20600;20100,988
20160809;18;20300;19667,275
20160809;19;19900;19362,538
20160809;20;20200;19586,838
20160809;21;20850;19996,375
20160809;22;20500;19557,138
20160809;23;18900;17982,850
20160809;24;17400;16668,363
20160810;1;15900;15632,313
20160810;2;15300;14881,663
20160810;3;14800;14516,813
20160810;4;14800;14517,700
20160810;5;14800;14513,725
20160810;6;15100;14528,200
20160810;7;17700;16502,600
20160810;8;19200;18410,088
20160810;9;20200;19703,238
20160810;10;20500;20336,275
20160810;11;21100;20521,913
20160810;12;21200;20845,738
20160810;13;21400;20881,588
20160810;14;21400;20810,038
20160810;15;21000;20383,488
20160810;16;20700;20243,188
20160810;17;20200;19911,750
20160810;18;19900;19554,763
20160810;19;19500;19362,763
20160810;20;19900;19446,463
20160810;21;20750;19875,125
20160810;22;20400;19551,713
20160810;23;18800;17903,000
20160810;24;17300;16456,688
20160811;1;15850;15374,263
20160811;2;15250;14716,800
20160811;3;14750;14436,400
20160811;4;14750;14402,125
20160811;5;14750;14402,538
20160811;6;14900;14294,375
20160811;7;17650;16144,925
20160811;8;19250;18313,763
