Data;Godz.;Dobowa prognoza zapotrzebowania KSE;Rzeczywiste zapotrzebowanie KSE
20200524;8;13700;13007,975
20200524;9;14700;13914,638
20200524;10;15300;14687,613
20200524;11;15600;15333,838
20200524;12;15750;15698,863
20200524;13;15650;15754,888
20200524;14;15650;15512,375
20200524;15;15200;15274,575
20200524;16;14700;14780,063
20200524;17;14600;14475,425
20200524;18;14700;14637,513
20200524;19;15100;14857,725
20200524;20;15600;15286,788
20200524;21;16400;15519,400
20200524;22;16400;15972,313
20200524;23;15400;15439,588
20200524;24;14400;14401,975
20200525;1;13600;13498,800
20200525;2;13200;13140,100
20200525;3;12900;12848,225
20200525;4;13000;12933,075
20200525;5;13200;12890,350
20200525;6;14500;13477,200
20200525;7;17700;16142,288
20200525;8;19300;18432,725
20200525;9;20300;19845,150
20200525;10;20300;20501,800
20200525;11;20600;20538,175
20200525;12;20700;20830,088
20200525;13;20900;21031,500
20200525;14;20750;20638,488
20200525;15;20150;20160,838
20200525;16;19850;19930,400
20200525;17;19450;19577,988
20200525;18;19200;19161,288
20200525;19;19200;19061,863
20200525;20;19500;19313,275
20200525;21;19950;19609,613
20200525;22;19550;19342,775
20200525;23;18200;18072,388
20200525;24;16700;16633,075
20200526;1;15700;15557,425
20200526;2;15200;14801,375
20200526;3;14900;14536,950
20200526;4;14800;14537,888
20200526;5;14600;14274,013
20200526;6;15300;14621,725
20200526;7;18100;16914,575
20200526;8;19600;19084,675
20200526;9;20300;20276,725
20200526;10;20400;20680,100
20200526;11;20600;20664,563
20200526;12;20600;20944,463
20200526;13;20700;21008,438
20200526;14;20600;20692,038
20200526;15;20000;20257,863
20200526;16;19700;19857,738
20200526;17;19200;19294,350
20200526;18;18900;19035,813
20200526;19;18900;19026,900
20200526;20;19200;19314,913
20200526;21;19600;19553,350
20200526;22;19400;19344,800
20200526;23;18100;18340,125
20200526;24;16600;16961,838
20200527;1;15300;15799,300
20200527;2;14800;15119,950
20200527;3;14500;14754,488
20200527;4;14400;14766,050
20200527;5;14100;14498,938
20200527;6;15300;14831,063
20200527;7;18100;16979,725
20200527;8;19600;19019,513
20200527;9;20400;20140,363
20200527;10;20500;20441,375
20200527;11;20800;20373,913
20200527;12;20800;20502,125
20200527;13;20800;20519,625
20200527;14;20700;20267,725
20200527;15;20100;19798,063
20200527;16;19800;19532,725
20200527;17;19300;19282,925
20200527;18;18900;18904,788
20200527;19;19000;18892,538
20200527;20;19300;19180,113
20200527;21;19800;19417,200
20200527;22;19600;19273,888
20200527;23;18200;17997,400
20200527;24;16700;16636,275
20200528;1;15700;15409,338
20200528;2;15200;14823,875
20200528;3;14900;14435,725
20200528;4;14900;14381,488
20200528;5;14600;14116,013
20200528;6;15400;14390,163
20200528;7;18100;16650,575
20200528;8;19600;18673,538
20200528;9;20400;19774,575
20200528;10;20400;20218,363
20200528;11;20700;20306,500
20200528;12;20700;20721,688
20200528;13;20800;20809,550
20200528;14;20700;20567,300
20200528;15;20100;19935,713
20200528;16;19700;19651,513
20200528;17;19300;19253,463
20200528;18;19000;18835,888
20200528;19;18900;18790,525
20200528;20;19200;19100,188
20200528;21;19600;19186,838
20200528;22;19400;19110,800
20200528;23;18100;17985,463
20200528;24;16600;16549,775
20200529;1;15700;15467,625
20200529;2;15200;14825,375
20200529;3;14900;14514,000
20200529;4;14900;14432,163
20200529;5;14600;14219,050
20200529;6;15500;14459,013
20200529;7;18100;16401,875
20200529;8;19700;18265,763
20200529;9;20400;19271,388
20200529;10;20500;19569,000
20200529;11;20800;19552,088
20200529;12;20800;19777,275
20200529;13;20900;19890,500
20200529;14;20700;19636,375
20200529;15;20100;19107,500
20200529;16;19700;18887,138
20200529;17;19300;18377,863
20200529;18;19000;18188,838
20200529;19;19100;18105,013
20200529;20;19300;18247,388
20200529;21;19700;18372,188
20200529;22;19500;18460,850
20200529;23;18100;17453,438
20200529;24;16700;16195,188
20200530;1;14700;15025,913
20200530;2;14000;14323,313
20200530;3;13500;13956,225
20200530;4;13300;13797,750
20200530;5;12900;13242,988
20200530;6;12900;13131,313
20200530;7;14300;13963,488
20200530;8;15500;15049,213
20200530;9;16600;16208,800
20200530;10;17200;16970,513
20200530;11;17400;17366,388
20200530;12;17400;17567,863
20200530;13;17400;17543,663
20200530;14;17100;17439,425
20200530;15;16900;17042,288
20200530;16;16700;16733,613
20200530;17;16400;16463,600
20200530;18;16500;16189,975
20200530;19;16600;16187,350
20200530;20;16800;16340,675
20200530;21;17000;16495,775
20200530;22;17100;16521,175
20200530;23;16100;15801,513
20200530;24;14800;14654,388
20200531;1;13800;13769,325
20200531;2;13100;13047,300
20200531;3;12800;12689,100
20200531;4;12700;12474,613
20200531;5;12200;11984,663
20200531;6;12000;11754,925
20200531;7;13000;12124,750
20200531;8;13700;12799,550
20200531;9;14800;13727,150
20200531;10;15500;14623,650
20200531;11;15900;15136,100
20200531;12;16200;15480,363
20200531;13;16200;15642,988
20200531;14;15900;15630,775
20200531;15;15600;15116,575
20200531;16;15100;14752,950
20200531;17;14800;14438,975
20200531;18;14900;14392,925
20200531;19;15500;14652,163
20200531;20;15600;14902,925
20200531;21;15900;15072,800
20200531;22;16300;15508,413
20200531;23;15600;15265,900
20200531;24;14700;14296,763
20200601;1;13500;13411,025
20200601;2;13000;12963,525
20200601;3;12700;12694,550
20200601;4;12800;12604,538
20200601;5;13000;12552,263
20200601;6;14100;13211,300
20200601;7;17400;15907,775
20200601;8;19000;18189,075
20200601;9;19900;19455,375
20200601;10;20200;20012,838
20200601;11;20300;19897,563
20200601;12;20500;20241,538
20200601;13;20500;20199,563
20200601;14;20600;19863,025
20200601;15;19900;19427,663
20200601;16;19500;19130,338
20200601;17;19200;18898,088
20200601;18;19000;18563,425
20200601;19;19100;18420,250
20200601;20;19500;18886,175
20200601;21;19800;19099,650
20200601;22;19600;19137,075
20200601;23;18200;17999,188
20200601;24;16800;16628,500
20200602;1;15100;15486,150
20200602;2;14600;14756,813
20200602;3;14200;14508,338
20200602;4;14200;14363,713
20200602;5;13800;14167,563
20200602;6;14800;14521,163
20200602;7;17600;16895,238
20200602;8;19200;18905,438
20200602;9;19900;19912,025
20200602;10;20100;20393,363
20200602;11;20200;20413,300
20200602;12;20300;20738,400
20200602;13;20400;20672,088
20200602;14;20300;20331,238
20200602;15;19800;19870,413
20200602;16;19500;19562,788
20200602;17;19000;19276,400
20200602;18;18600;18999,363
20200602;19;18600;18946,363
20200602;20;18900;19334,813
20200602;21;19300;19381,963
20200602;22;19200;19252,463
20200602;23;17900;18107,900
20200602;24;16400;16697,313
20200603;1;14900;15481,763
20200603;2;14400;14948,350
20200603;3;14000;14662,750
20200603;4;14000;14614,650
20200603;5;13600;14328,363
20200603;6;14700;14648,300
20200603;7;17600;17048,488
20200603;8;19100;19044,663
20200603;9;19900;20186,900
20200603;10;20100;20674,100
20200603;11;20300;20730,763
20200603;12;20500;21142,475
20200603;13;20500;21046,650
20200603;14;20500;20670,438
20200603;15;20000;20246,475
20200603;16;19600;19825,638
20200603;17;19100;19394,050
20200603;18;18700;19111,413
20200603;19;18700;18928,200
20200603;20;18900;19213,188
20200603;21;19100;19361,938
20200603;22;19100;19316,350
20200603;23;17900;18157,913
20200603;24;16300;16743,875
20200604;1;15400;15567,125
20200604;2;14900;14869,938
20200604;3;14500;14626,750
20200604;4;14500;14593,975
20200604;5;14100;14288,450
20200604;6;15100;14650,875
20200604;7;18000;16838,600
20200604;8;19500;18875,950
20200604;9;20300;20009,825
20200604;10;20500;20423,863
20200604;11;20700;20388,425
20200604;12;20900;20610,200
20200604;13;20900;20677,625
20200604;14;20900;20488,863
20200604;15;20400;20038,238
20200604;16;20000;19695,125
20200604;17;19500;19568,550
20200604;18;19200;19218,613
20200604;19;19200;19064,663
20200604;20;19400;19444,325
20200604;21;19600;19411,700
20200604;22;19600;19441,600
20200604;23;18400;18357,000
20200604;24;16800;16826,500
20200605;1;15700;15733,875
20200605;2;15050;15083,650
20200605;3;14650;14754,950
20200605;4;14600;14682,600
20200605;5;14300;14368,850
20200605;6;15300;14583,763
20200605;7;17900;16658,263
20200605;8;19400;18635,513
20200605;9;20100;19751,150
20200605;10;20000;20283,163
20200605;11;20300;20553,575
20200605;12;20400;20967,913
20200605;13;20500;20871,088
20200605;14;20300;20747,025
20200605;15;19700;20400,838
20200605;16;19400;20156,125
20200605;17;19000;19854,413
20200605;18;18700;19520,725
20200605;19;18600;19287,050
20200605;20;18800;19374,150
20200605;21;19000;19207,575
20200605;22;19000;18778,500
20200605;23;17800;17704,488
20200605;24;16400;16419,250
20200606;1;15250;15363,050
20200606;2;14600;14745,338
20200606;3;14100;14307,050
20200606;4;14000;14126,875
20200606;5;13350;13565,238
20200606;6;13400;13336,713
20200606;7;14900;14248,113
20200606;8;16000;15572,363
20200606;9;16900;16783,813
20200606;10;17550;17412,300
20200606;11;17750;17712,775
20200606;12;17800;17774,800
20200606;13;17800;17655,675
20200606;14;17650;17440,188
20200606;15;17250;16992,500
20200606;16;16950;16726,075
20200606;17;16650;16265,150
20200606;18;16350;16115,163
20200606;19;16350;16193,250
20200606;20;16650;16253,688
20200606;21;16900;16412,388
20200606;22;17000;16743,288
20200606;23;15950;16055,350
20200606;24;14800;14811,125
20200607;1;13400;13687,263
20200607;2;12700;13083,350
20200607;3;12400;12669,050
20200607;4;12200;12409,850
20200607;5;11700;11976,263
20200607;6;11500;11841,838
20200607;7;12300;12370,588
20200607;8;13300;13189,425
20200607;9;14200;13991,100
20200607;10;14800;14720,263
20200607;11;15300;15155,063
20200607;12;15600;15399,188
20200607;13;15600;15639,388
20200607;14;15500;15516,613
20200607;15;15100;15279,213
20200607;16;14700;14973,500
20200607;17;14300;14762,538
20200607;18;14300;14823,688
20200607;19;14700;15187,250
20200607;20;14800;15647,250
20200607;21;15100;15814,338
20200607;22;15700;15964,413
20200607;23;15200;15399,638
20200607;24;14000;14348,338
20200608;1;13400;13621,588
20200608;2;12900;13318,438
20200608;3;12700;13200,013
20200608;4;12700;13003,225
20200608;5;12400;12751,050
20200608;6;14100;13419,950
20200608;7;17400;16125,250
20200608;8;19350;18392,638
20200608;9;20200;19683,825
20200608;10;20400;20236,000
20200608;11;20650;20395,588
20200608;12;20800;20676,613
20200608;13;20700;20789,138
20200608;14;20600;20790,063
20200608;15;20200;20402,338
20200608;16;19800;20171,238
20200608;17;19500;19704,775
20200608;18;19100;19369,638
20200608;19;19100;19233,700
20200608;20;19300;19558,513
20200608;21;19500;19537,338
20200608;22;19550;19188,413
20200608;23;18250;18090,725
20200608;24;16550;16669,250
20200609;1;15600;15540,338
20200609;2;14900;14931,613
20200609;3;14700;14555,075
20200609;4;14700;14473,138
20200609;5;14300;14232,263
20200609;6;15300;14652,225
20200609;7;18200;16939,050
20200609;8;19800;19099,875
20200609;9;20300;20193,313
20200609;10;20600;20516,300
20200609;11;20700;20656,863
20200609;12;20900;20993,100
20200609;13;21000;21032,525
20200609;14;21000;20901,563
20200609;15;20500;20395,713
20200609;16;20100;20082,575
20200609;17;19800;19623,625
20200609;18;19600;19304,563
20200609;19;19400;19218,950
20200609;20;19600;19457,738
20200609;21;19800;19527,013
20200609;22;19700;19293,238
20200609;23;18500;18189,838
20200609;24;16900;16706,113
20200610;1;15600;15448,200
20200610;2;14900;14928,488
20200610;3;14700;14563,638
20200610;4;14600;14475,350
20200610;5;14400;14181,488
20200610;6;15400;14647,238
20200610;7;18200;16892,875
20200610;8;19700;18875,738
20200610;9;20400;20081,963
20200610;10;20600;20594,338
20200610;11;20700;20596,788
20200610;12;20900;20922,725
20200610;13;20800;21073,925
20200610;14;20700;20918,438
20200610;15;20100;20453,163
20200610;16;19700;20070,475
20200610;17;19500;19669,413
20200610;18;19300;19372,938
20200610;19;19200;19236,163
20200610;20;19300;19309,913
20200610;21;19300;19132,138
20200610;22;19300;18826,313
20200610;23;18200;17624,638
20200610;24;16700;16239,725
20200611;1;14900;14928,200
20200611;2;14000;14193,913
20200611;3;13500;13672,600
20200611;4;13300;13392,788
20200611;5;12400;12782,213
20200611;6;11700;12235,738
20200611;7;12600;12325,300
20200611;8;13500;12943,163
20200611;9;14400;13877,125
20200611;10;15200;14622,125
20200611;11;15200;14981,938
20200611;12;15300;15178,025
20200611;13;15400;15400,088
20200611;14;15500;15379,463
20200611;15;14800;14978,425
20200611;16;14300;14623,725
20200611;17;14000;14364,563
20200611;18;14200;14356,525
20200611;19;14400;14655,088
20200611;20;14500;14867,413
20200611;21;15300;15142,350
20200611;22;15900;15461,150
20200611;23;15600;15180,238
20200611;24;14200;14011,638
20200612;1;13300;13122,575
20200612;2;12600;12640,825
20200612;3;12400;12384,538
20200612;4;12300;12315,900
20200612;5;11800;11981,263
20200612;6;12900;12383,125
20200612;7;15200;14199,225
20200612;8;16700;15778,050
