Data;Godz.;Dobowa prognoza zapotrzebowania KSE;Rzeczywiste zapotrzebowanie KSE
20150705;15;16300;16639,363
20150705;16;16100;16454,150
20150705;17;15900;16243,463
20150705;18;15800;16168,325
20150705;19;15900;16320,825
20150705;20;16100;16417,975
20150705;21;16200;16449,063
20150705;22;16700;16983,938
20150705;23;16500;16951,813
20150705;24;15100;15551,413
20150706;1;14200;14476,613
20150706;2;13700;13899,275
20150706;3;13500;13553,750
20150706;4;13400;13455,125
20150706;5;13100;13096,475
20150706;6;14500;13722,838
20150706;7;17700;16307,275
20150706;8;19500;18726,138
20150706;9;20700;20444,413
20150706;10;21300;21315,463
20150706;11;21700;21444,700
20150706;12;21900;21818,125
20150706;13;22000;21887,475
20150706;14;22100;21904,188
20150706;15;21600;21342,888
20150706;16;21400;21088,313
20150706;17;20800;20744,513
20150706;18;20400;20336,288
20150706;19;20100;19954,913
20150706;20;20100;19931,825
20150706;21;20200;19847,725
20150706;22;20200;19845,175
20150706;23;19400;19107,375
20150706;24;17800;17625,888
20150707;1;16200;16303,113
20150707;2;15500;15609,838
20150707;3;15100;15249,788
20150707;4;14900;14983,625
20150707;5;14500;14559,025
20150707;6;15400;14824,788
20150707;7;18200;16955,775
20150707;8;20000;19056,288
20150707;9;20700;20364,400
20150707;10;21200;20951,550
20150707;11;21700;21181,688
20150707;12;21800;21615,063
20150707;13;22000;21766,063
20150707;14;22000;21640,388
20150707;15;21400;21373,738
20150707;16;21000;21194,125
20150707;17;20700;20831,650
20150707;18;20400;20526,763
20150707;19;20100;20310,675
20150707;20;20100;20206,375
20150707;21;20000;20088,838
20150707;22;20200;20195,175
20150707;23;19300;19421,275
20150707;24;17800;17726,950
20150708;1;16200;16370,813
20150708;2;15500;15618,825
20150708;3;15100;15279,213
20150708;4;14900;15230,938
20150708;5;14500;14770,075
20150708;6;15400;14314,588
20150708;7;18200;16401,913
20150708;8;20000;18461,975
20150708;9;20800;19739,863
20150708;10;21300;20509,075
20150708;11;21700;20878,613
20150708;12;21800;21301,825
20150708;13;22100;21490,288
20150708;14;22100;21563,625
20150708;15;21500;21078,500
20150708;16;21100;20788,788
20150708;17;20800;20531,400
20150708;18;20500;20074,913
20150708;19;20100;19707,875
20150708;20;20100;19639,250
20150708;21;20000;19662,525
20150708;22;20200;19445,888
20150708;23;19300;18499,700
20150708;24;17800;17139,125
20150709;1;16200;16004,950
20150709;2;15400;15369,488
20150709;3;15000;14848,050
20150709;4;14900;14765,100
20150709;5;14300;14305,238
20150709;6;15200;14501,050
20150709;7;17900;16537,150
20150709;8;19700;18534,788
20150709;9;20600;19715,788
20150709;10;21000;20274,238
20150709;11;21300;20436,413
20150709;12;21500;20723,413
20150709;13;21500;20875,350
20150709;14;21600;20750,250
20150709;15;21100;20420,100
20150709;16;20800;20212,988
20150709;17;20400;19699,100
20150709;18;20000;19331,450
20150709;19;19800;19036,188
20150709;20;19800;19146,650
20150709;21;19700;19120,875
20150709;22;19900;19170,275
20150709;23;19100;18532,850
20150709;24;17500;16978,038
20150710;1;16000;15683,900
20150710;2;15200;15115,588
20150710;3;14800;14734,600
20150710;4;14700;14573,813
20150710;5;14200;14288,850
20150710;6;15000;14410,413
20150710;7;17800;16295,275
20150710;8;19600;18081,838
20150710;9;20400;19181,663
20150710;10;20800;19659,213
20150710;11;21200;19911,975
20150710;12;21400;20224,288
20150710;13;21500;20255,000
20150710;14;21500;20238,200
20150710;15;20900;19823,950
20150710;16;20600;19663,400
20150710;17;20300;19273,863
20150710;18;20000;18913,213
20150710;19;19700;18761,038
20150710;20;19700;18819,563
20150710;21;19600;18881,363
20150710;22;19800;18868,188
20150710;23;18900;17993,113
20150710;24;17400;16698,925
20150711;1;15900;15574,763
20150711;2;15100;14855,988
20150711;3;14700;14448,763
20150711;4;14500;14254,325
20150711;5;13700;13621,350
20150711;6;13700;13371,975
20150711;7;15400;14309,500
20150711;8;16800;15634,575
20150711;9;18000;16853,750
20150711;10;18600;17783,938
20150711;11;19000;18036,963
20150711;12;18900;18269,800
20150711;13;18800;18165,538
20150711;14;18800;18012,525
20150711;15;18000;17470,288
20150711;16;17700;17049,400
20150711;17;17300;16811,438
20150711;18;17100;16592,075
20150711;19;17100;16505,513
20150711;20;17000;16514,763
20150711;21;16900;16559,950
20150711;22;17100;16891,638
20150711;23;16700;16464,138
20150711;24;15500;15270,013
20150712;1;14300;14192,513
20150712;2;13500;13372,213
20150712;3;13100;13000,025
20150712;4;12800;12749,325
20150712;5;12100;12099,300
20150712;6;11900;11832,600
20150712;7;12900;12471,500
20150712;8;14000;13328,400
20150712;9;14900;14323,300
20150712;10;15900;15278,125
20150712;11;16300;15923,588
20150712;12;16400;16234,275
20150712;13;16400;16176,538
20150712;14;16300;16324,075
20150712;15;16000;15967,300
20150712;16;15500;15637,488
20150712;17;15200;15311,238
20150712;18;15300;15365,363
20150712;19;15400;15546,775
20150712;20;15700;15895,275
20150712;21;15800;16076,388
20150712;22;16400;16450,263
20150712;23;16200;16091,138
20150712;24;14800;14798,413
20150713;1;13800;13838,400
20150713;2;13300;13320,950
20150713;3;13000;13075,775
20150713;4;12900;13019,650
20150713;5;12600;12927,588
20150713;6;13900;13358,275
20150713;7;17000;15721,725
20150713;8;18900;17859,413
20150713;9;19800;19282,175
20150713;10;20000;19943,075
20150713;11;20400;20234,875
20150713;12;20600;20594,388
20150713;13;20700;20713,713
20150713;14;20900;20749,350
20150713;15;20400;20334,375
20150713;16;20100;20121,550
20150713;17;19700;19641,363
20150713;18;19500;19320,163
20150713;19;19400;19117,550
20150713;20;19400;19320,750
20150713;21;19400;19352,963
20150713;22;19600;19351,675
20150713;23;18500;18414,800
20150713;24;16900;16942,425
20150714;1;15700;15835,725
20150714;2;15100;15152,488
20150714;3;14800;14794,875
20150714;4;14700;14708,838
20150714;5;14200;14414,113
20150714;6;15200;14499,363
20150714;7;18000;16498,538
20150714;8;19600;18420,513
20150714;9;20400;19501,000
20150714;10;20600;20207,475
20150714;11;20900;20336,900
20150714;12;21000;20674,013
20150714;13;21100;20774,325
20150714;14;21200;20908,388
20150714;15;20800;20466,250
20150714;16;20400;20139,913
20150714;17;20000;19865,850
20150714;18;19600;19635,613
20150714;19;19600;19303,738
20150714;20;19600;19342,300
20150714;21;19500;19514,838
20150714;22;19600;19526,563
20150714;23;18700;18480,388
20150714;24;17100;17024,925
20150715;1;15900;15871,613
20150715;2;15200;15077,950
20150715;3;14800;14732,400
20150715;4;14700;14740,500
20150715;5;14100;14403,613
20150715;6;15100;14456,088
20150715;7;17900;16720,275
20150715;8;19600;18642,250
20150715;9;20400;19815,288
20150715;10;20700;20327,700
20150715;11;21000;20470,250
20150715;12;21200;20855,450
20150715;13;21200;21010,413
20150715;14;21300;21032,150
20150715;15;20900;20681,925
20150715;16;20600;20270,388
20150715;17;20200;19882,800
20150715;18;19900;19505,300
20150715;19;19600;19303,338
20150715;20;19600;19338,013
20150715;21;19600;19413,563
20150715;22;19700;19648,488
20150715;23;18900;18675,063
20150715;24;17200;17168,013
20150716;1;15900;15950,475
20150716;2;15200;15259,938
20150716;3;14800;14931,550
20150716;4;14800;14815,075
20150716;5;14300;14483,200
20150716;6;15100;14606,263
20150716;7;18000;16540,375
20150716;8;19500;18683,325
20150716;9;20400;19888,763
20150716;10;20700;20417,950
20150716;11;21000;20597,388
20150716;12;21300;20950,163
20150716;13;21300;21083,725
20150716;14;21400;21133,875
20150716;15;20900;20708,575
20150716;16;20600;20540,463
20150716;17;20300;20146,750
20150716;18;19900;19689,788
20150716;19;19700;19488,875
20150716;20;19700;19527,550
20150716;21;19800;19573,425
20150716;22;20000;19831,450
20150716;23;19100;18901,813
20150716;24;17400;17408,863
20150717;1;16000;16129,400
20150717;2;15300;15279,088
20150717;3;15000;14864,988
20150717;4;14800;14794,825
20150717;5;14400;14478,188
20150717;6;15200;14610,100
20150717;7;17900;16676,525
20150717;8;19700;18749,050
20150717;9;20600;20030,138
20150717;10;20900;20684,050
20150717;11;21400;20898,475
20150717;12;21600;21467,888
20150717;13;21700;21634,788
20150717;14;21700;21567,650
20150717;15;21300;21084,488
20150717;16;21100;20886,763
20150717;17;20700;20519,850
20150717;18;20400;20105,250
20150717;19;20100;19792,250
20150717;20;20000;19725,438
20150717;21;19800;19567,738
20150717;22;20000;19742,200
20150717;23;19100;18715,388
20150717;24;17500;17304,475
20150718;1;16100;16009,075
20150718;2;15400;15253,950
20150718;3;14900;14824,450
20150718;4;14700;14681,000
20150718;5;14100;14236,525
20150718;6;13800;13905,663
20150718;7;15600;14864,938
20150718;8;17000;16210,800
20150718;9;18300;17525,138
20150718;10;18900;18457,125
20150718;11;19300;18935,700
20150718;12;19400;19217,200
20150718;13;19100;19103,675
20150718;14;19100;18979,525
20150718;15;18400;18485,600
20150718;16;18000;18128,413
20150718;17;17600;17812,300
20150718;18;17400;17449,375
20150718;19;17400;17236,488
20150718;20;17300;17233,813
20150718;21;17300;17197,850
20150718;22;17500;17500,038
20150718;23;17000;16772,113
20150718;24;15700;15442,338
20150719;1;14600;14404,788
20150719;2;13800;13657,700
20150719;3;13300;13227,463
20150719;4;13100;13024,088
20150719;5;12500;12455,475
20150719;6;12300;12088,188
20150719;7;13300;12696,900
20150719;8;14400;13656,625
20150719;9;15500;14677,775
20150719;10;16300;15626,525
20150719;11;16700;16179,175
20150719;12;16800;16428,550
20150719;13;16800;16484,238
20150719;14;16700;16554,450
20150719;15;16400;16288,363
20150719;16;16200;15921,650
20150719;17;16000;15674,625
20150719;18;16000;15689,013
20150719;19;16100;15766,563
20150719;20;16300;15853,475
20150719;21;16400;15852,075
20150719;22;17000;16153,088
20150719;23;16800;15715,738
20150719;24;15300;14624,038
20150720;1;14200;13568,838
20150720;2;13700;13140,650
20150720;3;13300;12888,425
20150720;4;13200;12875,288
20150720;5;13000;12760,413
20150720;6;14200;13157,625
20150720;7;17100;15563,888
20150720;8;19200;17742,800
20150720;9;20300;19093,463
20150720;10;20600;19737,300
20150720;11;21200;20009,250
20150720;12;21500;20396,688
20150720;13;21600;20485,850
20150720;14;21700;20498,450
20150720;15;21200;20196,438
20150720;16;20900;20002,650
20150720;17;20500;19669,563
20150720;18;20200;19343,213
20150720;19;19800;19077,875
20150720;20;19800;19091,875
20150720;21;20000;19118,475
20150720;22;20200;19365,150
20150720;23;19100;18379,763
20150720;24;17300;17028,988
20150721;1;16000;15798,938
20150721;2;15200;15050,450
20150721;3;14800;14665,438
20150721;4;14800;14635,688
20150721;5;14400;14356,350
20150721;6;15100;14394,113
20150721;7;17700;16451,038
20150721;8;19400;18521,963
20150721;9;20300;19767,688
20150721;10;20700;20394,350
20150721;11;21100;20591,100
20150721;12;21400;20942,713
20150721;13;21600;21078,225
20150721;14;21700;21169,013
20150721;15;21100;20830,813
20150721;16;20800;20594,950
20150721;17;20400;20301,750
20150721;18;20000;19959,625
20150721;19;19700;19619,563
20150721;20;19600;19705,538
20150721;21;20000;19659,688
20150721;22;20200;19902,513
20150721;23;18900;18726,750
20150721;24;17400;17198,638
20150722;1;16200;16100,850
20150722;2;15600;15451,975
20150722;3;15200;15025,913
20150722;4;15000;15011,625
20150722;5;14500;14813,300
20150722;6;15400;14826,713
20150722;7;18200;16855,550
20150722;8;19800;19041,488
20150722;9;20700;20364,675
20150722;10;21100;21019,738
20150722;11;21500;21177,463
20150722;12;21700;21473,375
20150722;13;21900;21571,800
20150722;14;21800;21642,625
20150722;15;21500;21252,263
20150722;16;21100;21063,438
20150722;17;20900;20789,613
20150722;18;20500;20452,950
20150722;19;20300;20222,963
20150722;20;20100;20142,025
20150722;21;20200;20186,138
20150722;22;20500;20480,463
20150722;23;19400;19342,900
20150722;24;17800;17782,000
20150723;1;16100;16385,575
20150723;2;15500;15813,288
20150723;3;15100;15277,900
20150723;4;14900;15261,900
20150723;5;14400;15105,863
20150723;6;15300;15236,913
20150723;7;18100;17240,388
20150723;8;19700;19177,888
20150723;9;20600;20578,175
20150723;10;21000;21239,700
20150723;11;21400;21511,738
20150723;12;21600;21978,163
20150723;13;21700;21928,913
20150723;14;21700;21905,475
20150723;15;21400;21416,900
20150723;16;21000;21120,225
20150723;17;20800;20671,238
20150723;18;20400;20123,513
20150723;19;20200;19895,075
20150723;20;20000;19766,613
20150723;21;20100;19867,525
20150723;22;20400;20076,088
20150723;23;19300;18939,413
20150723;24;17700;17410,088
20150724;1;16200;16258,675
20150724;2;15600;15560,688
20150724;3;15200;15224,425
20150724;4;15000;15085,550
20150724;5;14500;14883,913
20150724;6;15400;14905,150
20150724;7;18200;16794,463
20150724;8;19800;18744,850
20150724;9;20700;20119,388
20150724;10;21100;20769,663
20150724;11;21400;20893,350
20150724;12;21600;21313,125
20150724;13;21800;21529,100
20150724;14;21800;21553,900
20150724;15;21500;21140,825
20150724;16;21000;20925,013
20150724;17;20800;20534,375
20150724;18;20500;20207,075
20150724;19;20300;19830,388
20150724;20;20100;19738,588
20150724;21;20200;19731,013
20150724;22;20500;19834,363
20150724;23;19400;18837,725
20150724;24;17800;17489,413
20150725;1;16000;16262,788
20150725;2;15200;15514,688
20150725;3;14800;15017,150
20150725;4;14500;14819,500
20150725;5;14000;14446,500
20150725;6;13700;14008,500
20150725;7;15300;14957,113
20150725;8;16700;16284,938
20150725;9;17900;17662,388
20150725;10;18600;18733,913
20150725;11;19100;19109,000
20150725;12;19100;19385,163
20150725;13;18900;19218,475
20150725;14;18800;18867,988
20150725;15;18100;18379,438
20150725;16;17800;17984,725
20150725;17;17500;17752,650
20150725;18;17200;17564,813
20150725;19;17100;17186,675
20150725;20;17000;17175,000
20150725;21;17100;17220,450
20150725;22;17500;17405,675
20150725;23;16900;16590,125
20150725;24;15600;15341,113
20150726;1;14200;14418,850
20150726;2;13300;13880,050
20150726;3;13000;13543,888
20150726;4;12900;13309,063
20150726;5;12200;12916,688
20150726;6;12000;12458,700
20150726;7;12800;12794,175
20150726;8;13900;13487,150
20150726;9;14900;14329,350
20150726;10;15800;15237,025
20150726;11;16200;15805,838
20150726;12;16400;15992,813
20150726;13;16400;16040,300
20150726;14;16300;16116,813
20150726;15;16100;15712,125
20150726;16;15600;15462,138
20150726;17;15500;15233,788
20150726;18;15600;15230,438
20150726;19;15700;15257,125
20150726;20;15900;15385,500
20150726;21;16400;15665,450
20150726;22;16800;16304,788
20150726;23;16200;15814,400
20150726;24;14800;14691,075
20150727;1;13650;13666,825
20150727;2;13200;13085,238
20150727;3;12900;12891,488
20150727;4;12900;12837,775
20150727;5;12850;12786,163
20150727;6;14100;13002,700
20150727;7;16900;15251,738
20150727;8;18700;17437,725
20150727;9;19750;18743,488
20150727;10;20300;19457,238
20150727;11;20600;19738,138
20150727;12;20900;19991,600
20150727;13;21100;20220,050
20150727;14;21150;20268,613
20150727;15;20650;19916,950
20150727;16;20300;19664,813
20150727;17;19850;19363,563
20150727;18;19450;19059,750
20150727;19;19150;18840,613
20150727;20;19150;18917,438
20150727;21;19800;19154,963
20150727;22;19900;19231,738
20150727;23;18400;17889,763
20150727;24;16900;16532,388
20150728;1;16000;15400,175
20150728;2;15400;14798,625
20150728;3;15000;14394,288
20150728;4;15000;14354,963
20150728;5;14500;14265,050
20150728;6;15100;14192,750
20150728;7;17800;16251,038
20150728;8;19400;18185,850
20150728;9;20400;19377,188
20150728;10;20700;19995,900
20150728;11;21000;20172,738
20150728;12;21100;20459,300
20150728;13;21300;20525,450
20150728;14;21400;20465,475
20150728;15;20900;20053,038
20150728;16;20500;19746,650
20150728;17;20200;19460,838
20150728;18;19900;19195,938
20150728;19;19600;19004,925
20150728;20;19600;19031,725
20150728;21;20000;19340,950
20150728;22;20200;19472,400
20150728;23;18900;18200,913
20150728;24;17300;16738,313
20150729;1;15400;15419,613
20150729;2;14700;14766,363
20150729;3;14400;14483,963
20150729;4;14400;14393,525
20150729;5;14100;14333,075
20150729;6;14600;14259,063
20150729;7;17300;16193,750
20150729;8;18900;18177,225
20150729;9;19800;19398,838
20150729;10;20000;19921,138
20150729;11;20400;19993,688
20150729;12;20600;20472,538
20150729;13;20700;20527,050
20150729;14;20800;20487,150
20150729;15;20400;20233,550
20150729;16;20000;19987,213
20150729;17;19600;19579,113
20150729;18;19300;19225,113
20150729;19;19100;19021,825
20150729;20;19100;19198,863
20150729;21;19600;19518,950
20150729;22;19700;19581,838
20150729;23;18400;18141,150
20150729;24;16800;16656,750
20150730;1;15400;15534,088
20150730;2;14800;14959,325
20150730;3;14400;14620,613
20150730;4;14400;14540,113
20150730;5;14100;14323,625
20150730;6;14700;14290,838
20150730;7;17300;16148,138
20150730;8;18900;18201,538
20150730;9;19800;19272,813
20150730;10;20100;19912,613
20150730;11;20500;20018,375
20150730;12;20800;20290,038
20150730;13;20800;20340,625
20150730;14;20900;20389,913
20150730;15;20500;20039,988
20150730;16;20100;19862,950
20150730;17;19600;19438,938
20150730;18;19300;19162,775
20150730;19;19100;18930,925
20150730;20;19200;19086,500
20150730;21;19400;19448,200
20150730;22;19600;19605,225
20150730;23;18400;18112,788
20150730;24;16900;16548,988
20150731;1;15500;15351,625
20150731;2;14800;14714,400
20150731;3;14400;14472,800
20150731;4;14500;14373,663
20150731;5;14200;14274,975
20150731;6;14800;14221,238
20150731;7;17400;16091,550
20150731;8;19100;17988,375
20150731;9;20000;19089,013
20150731;10;20300;19580,313
20150731;11;20650;19821,388
20150731;12;20700;20147,138
20150731;13;20800;20154,963
20150731;14;21000;20168,050
20150731;15;20400;19868,500
20150731;16;20000;19589,613
20150731;17;19600;19242,850
20150731;18;19200;18809,250
20150731;19;18900;18604,838
20150731;20;18900;18753,575
20150731;21;19400;18878,875
20150731;22;19400;18966,563
20150731;23;18200;17746,038
20150731;24;16700;16291,700
20150801;1;15600;15182,188
20150801;2;14900;14500,263
20150801;3;14500;13999,513
20150801;4;14300;13836,538
20150801;5;14000;13541,138
20150801;6;13700;13115,700
20150801;7;15200;13992,850
20150801;8;16600;15389,875
20150801;9;17850;16763,638
20150801;10;18550;17691,288
20150801;11;18850;17991,738
20150801;12;19050;18150,775
20150801;13;18900;18072,363
20150801;14;18700;17910,363
20150801;15;18100;17347,813
20150801;16;17800;17010,750
20150801;17;17500;16793,275
20150801;18;17200;16497,225
20150801;19;17000;16328,788
20150801;20;17000;16305,975
20150801;21;17600;16681,088
20150801;22;17600;17157,363
20150801;23;16600;16149,150
20150801;24;15300;14857,463
20150802;1;14200;13764,675
20150802;2;13700;12978,963
20150802;3;13300;12578,613
20150802;4;13100;12451,638
20150802;5;12800;12190,475
20150802;6;12300;11745,425
20150802;7;13100;12187,938
20150802;8;14100;13112,025
20150802;9;15100;14240,538
20150802;10;16000;15378,588
20150802;11;16300;15997,825
20150802;12;16450;16194,150
20150802;13;16550;16218,938
20150802;14;16600;16284,238
20150802;15;16200;15947,938
20150802;16;15800;15673,050
20150802;17;15600;15468,050
20150802;18;15650;15465,100
20150802;19;15750;15487,875
20150802;20;16000;15625,925
20150802;21;16650;16018,963
20150802;22;16800;16799,013
20150802;23;16000;15973,138
20150802;24;14600;14599,913
20150803;1;13650;13589,100
20150803;2;13300;13167,638
20150803;3;13050;12914,075
20150803;4;12850;12837,863
20150803;5;12850;12913,775
20150803;6;13950;12968,575
20150803;7;16900;15367,763
20150803;8;18700;17551,613
20150803;9;19800;19040,850
20150803;10;20250;19992,525
20150803;11;20700;20299,950
20150803;12;20950;20726,413
20150803;13;21000;20897,450
20150803;14;21200;20960,275
20150803;15;20600;20641,663
20150803;16;20200;20465,713
20150803;17;19750;19985,575
20150803;18;19450;19698,538
20150803;19;19100;19415,113
20150803;20;19200;19355,788
20150803;21;20100;19659,775
20150803;22;19750;19942,150
20150803;23;18200;18386,713
20150803;24;16700;16779,650
20150804;1;15800;15555,863
20150804;2;15300;14831,963
20150804;3;15000;14486,225
20150804;4;14800;14495,400
20150804;5;14600;14488,188
20150804;6;15200;14379,713
20150804;7;17800;16346,175
20150804;8;19600;18440,725
20150804;9;20600;19928,913
20150804;10;20900;20720,275
20150804;11;21300;20943,350
20150804;12;21600;21398,625
20150804;13;21700;21493,838
20150804;14;21750;21518,375
20150804;15;21450;21146,788
20150804;16;21100;20799,075
20150804;17;20700;20354,263
20150804;18;20300;19966,988
20150804;19;20000;19603,425
20150804;20;19900;19672,613
20150804;21;20300;20036,163
20150804;22;20200;20220,950
20150804;23;19000;18611,738
20150804;24;17400;17152,963
20150805;1;15800;15879,738
20150805;2;15300;15219,950
20150805;3;15000;14732,350
20150805;4;14800;14721,825
20150805;5;14600;14697,500
20150805;6;15300;14582,863
20150805;7;18000;16483,775
20150805;8;19700;18702,988
20150805;9;20700;20160,950
20150805;10;21000;20983,538
20150805;11;21400;21309,800
20150805;12;21700;21638,475
20150805;13;21800;21784,175
20150805;14;21850;21788,825
20150805;15;21550;21390,525
20150805;16;21200;21001,563
20150805;17;20800;20509,400
20150805;18;20400;20157,250
20150805;19;20100;19807,438
20150805;20;20100;19869,363
20150805;21;20400;20373,375
20150805;22;20300;20495,250
20150805;23;19100;18859,063
20150805;24;17500;17311,763
20150806;1;16000;16128,863
20150806;2;15500;15476,738
20150806;3;15200;15066,000
20150806;4;15000;14884,825
20150806;5;14800;14801,575
20150806;6;15400;14653,850
20150806;7;18000;16615,888
20150806;8;19800;18689,913
20150806;9;20800;20083,588
20150806;10;21100;20828,888
20150806;11;21500;21249,250
20150806;12;21800;21641,950
20150806;13;21900;21812,938
20150806;14;21950;21740,988
20150806;15;21650;21409,588
20150806;16;21300;21196,813
20150806;17;20900;20773,113
20150806;18;20500;20430,338
20150806;19;20200;20179,138
20150806;20;20200;20060,825
20150806;21;20500;20394,475
20150806;22;20400;20460,850
20150806;23;19200;19137,100
20150806;24;17600;17512,100
20150807;1;16200;16216,338
20150807;2;15400;15450,375
20150807;3;14900;15098,038
20150807;4;14800;14992,963
20150807;5;14800;14996,988
20150807;6;15350;14930,075
20150807;7;18000;16887,100
20150807;8;19750;18908,363
20150807;9;20750;20358,175
20150807;10;21150;21231,500
20150807;11;21600;21524,138
20150807;12;21750;21950,538
20150807;13;21950;22119,838
20150807;14;22000;21918,275
20150807;15;21450;21429,163
20150807;16;21050;21075,200
20150807;17;20650;20606,950
20150807;18;20200;20321,400
20150807;19;19850;19978,425
20150807;20;19900;19866,225
20150807;21;20500;20168,950
20150807;22;20400;20278,588
20150807;23;19000;18857,163
20150807;24;17400;17454,700
20150808;1;16200;16325,425
20150808;2;15450;15643,075
20150808;3;14950;15138,575
20150808;4;14850;14885,488
20150808;5;14550;14839,625
20150808;6;13950;14303,188
20150808;7;15700;15177,938
20150808;8;17200;16656,588
20150808;9;18400;18008,588
20150808;10;19100;18977,650
20150808;11;19500;19457,763
20150808;12;19600;19533,188
20150808;13;19400;19346,413
20150808;14;19200;19125,500
20150808;15;18600;18566,263
20150808;16;18250;18279,488
20150808;17;18000;18012,575
20150808;18;17800;17880,263
20150808;19;17600;17800,825
20150808;20;17700;17758,413
20150808;21;18500;18234,763
20150808;22;18200;18390,688
20150808;23;17050;17263,600
20150808;24;15750;15917,975
20150809;1;14600;14895,813
20150809;2;14000;14230,913
20150809;3;13500;13865,688
20150809;4;13300;13608,463
20150809;5;12950;13355,288
20150809;6;12500;12683,688
20150809;7;13450;13127,225
20150809;8;14450;13991,388
20150809;9;15450;15025,413
20150809;10;16350;16075,625
20150809;11;16650;16722,713
20150809;12;16750;17010,338
20150809;13;16850;17048,463
20150809;14;16950;17071,913
20150809;15;16500;16818,513
20150809;16;16150;16506,400
20150809;17;15900;16323,738
20150809;18;15900;16354,150
20150809;19;16100;16437,413
20150809;20;16300;16572,175
20150809;21;17500;17057,563
20150809;22;17400;17586,713
20150809;23;16200;16669,563
20150809;24;14850;15425,125
20150810;1;14284;14422,850
20150810;2;13975;13874,963
20150810;3;13670;13577,838
20150810;4;13600;13495,250
20150810;5;13423;13672,150
20150810;6;13888;13755,175
20150810;7;16365;16097,725
20150810;8;18718;18407,175
20150810;9;20132;19798,600
20150810;10;20993;20266,288
20150810;11;20925;19630,600
20150810;12;20990;19597,888
20150810;13;21986;19520,313
20150810;14;21886;19530,075
20150810;15;20310;19033,775
20150810;16;18694;18688,900
20150810;17;18305;18308,788
20150810;18;17912;17972,238
20150810;19;17972;17799,375
20150810;20;17976;17806,425
20150810;21;18476;18536,500
20150810;22;18275;18819,675
20150810;23;16808;18162,275
20150810;24;15390;17043,150
20150811;1;15819;15959,775
20150811;2;15125;15268,038
20150811;3;14775;14853,600
20150811;4;14700;14890,450
20150811;5;14705;14954,400
20150811;6;14885;14762,075
20150811;7;17060;16362,163
20150811;8;18700;18399,350
