Data;Godz.;Dobowa prognoza zapotrzebowania KSE;Rzeczywiste zapotrzebowanie KSE
20200804;6;15500;14853,338
20200804;7;18200;16936,025
20200804;8;19800;18935,550
20200804;9;20700;20323,663
20200804;10;20900;20973,925
20200804;11;21400;21130,225
20200804;12;21550;21518,588
20200804;13;21650;21495,475
20200804;14;21600;21408,488
20200804;15;21150;20972,888
20200804;16;20850;20680,425
20200804;17;20550;20266,725
20200804;18;20250;19869,800
20200804;19;20150;19672,350
20200804;20;20200;19807,900
20200804;21;20650;19934,000
20200804;22;20400;19563,313
20200804;23;18600;18017,463
20200804;24;17100;16670,050
20200805;1;15600;15530,375
20200805;2;15100;14939,013
20200805;3;14700;14658,675
20200805;4;14700;14552,263
20200805;5;14700;14770,550
20200805;6;15500;14803,375
20200805;7;18500;16863,075
20200805;8;20000;18819,500
20200805;9;21000;20041,850
20200805;10;21200;20573,888
20200805;11;21700;20621,275
20200805;12;21800;20956,813
20200805;13;22100;21085,625
20200805;14;22100;20984,463
20200805;15;21600;20524,000
20200805;16;21400;20340,838
20200805;17;20900;19983,138
20200805;18;20600;19688,888
20200805;19;20300;19510,788
20200805;20;20500;19604,313
20200805;21;21000;20066,850
20200805;22;20600;19808,300
20200805;23;18600;18139,638
20200805;24;17100;16768,350
20200806;1;15600;15652,463
20200806;2;15100;15032,313
20200806;3;14700;14680,888
20200806;4;14700;14593,463
20200806;5;14700;14644,925
20200806;6;15500;14583,088
20200806;7;18500;16748,100
20200806;8;20000;18781,588
20200806;9;21100;20084,863
20200806;10;21400;20650,888
20200806;11;21800;20760,850
20200806;12;21900;21054,413
20200806;13;22100;21166,038
20200806;14;22100;21241,438
20200806;15;21700;20844,238
20200806;16;21300;20805,650
20200806;17;21000;20554,425
20200806;18;20700;20142,763
20200806;19;20400;19990,438
20200806;20;20600;20110,888
20200806;21;21000;20412,700
20200806;22;20600;20127,475
20200806;23;18800;18528,588
20200806;24;17300;17096,213
20200807;1;15500;15919,500
20200807;2;15000;15296,713
20200807;3;14600;14967,763
20200807;4;14600;14948,963
20200807;5;14600;14977,788
20200807;6;15400;14980,638
20200807;7;18400;16966,913
20200807;8;20000;19160,188
20200807;9;21100;20677,900
20200807;10;21400;21485,550
20200807;11;21700;21738,638
20200807;12;21800;22041,238
20200807;13;22000;22191,050
20200807;14;22000;22093,175
20200807;15;21500;21587,338
20200807;16;21100;21306,400
20200807;17;20800;21000,825
20200807;18;20500;20569,175
20200807;19;20200;20312,325
20200807;20;20400;20305,513
20200807;21;20800;20491,438
20200807;22;20400;20069,925
20200807;23;18900;18395,363
20200807;24;17400;16952,325
20200808;1;15900;15916,663
20200808;2;15200;15111,625
20200808;3;14900;14720,963
20200808;4;14800;14584,600
20200808;5;14800;14393,613
20200808;6;14600;13993,588
20200808;7;16100;15032,463
20200808;8;17600;16665,163
20200808;9;18800;18188,913
20200808;10;19300;19218,313
20200808;11;19600;19591,713
20200808;12;19600;19719,638
20200808;13;19500;19622,650
20200808;14;19200;19311,163
20200808;15;18700;18662,825
20200808;16;18300;18393,113
20200808;17;18100;18060,600
20200808;18;17900;17997,825
20200808;19;17900;17930,363
20200808;20;18000;18003,475
20200808;21;18450;18314,288
20200808;22;18100;18216,563
20200808;23;17100;17010,838
20200808;24;15800;15672,475
20200809;1;14000;14571,375
20200809;2;13300;13841,600
20200809;3;12900;13531,425
20200809;4;12700;13368,963
20200809;5;12400;13187,050
20200809;6;12400;12744,375
20200809;7;13200;13086,588
20200809;8;14100;14094,438
20200809;9;15200;15197,300
20200809;10;16200;16118,788
20200809;11;16600;16712,963
20200809;12;16700;16976,188
20200809;13;16700;16962,175
20200809;14;16700;16881,213
20200809;15;16300;16607,788
20200809;16;16100;16450,475
20200809;17;15900;16199,200
20200809;18;15900;16192,263
20200809;19;16100;16276,125
20200809;20;16600;16555,450
20200809;21;17400;17080,300
20200809;22;17300;17293,700
20200809;23;16300;16416,138
20200809;24;15400;15340,200
20200810;1;14200;14417,275
20200810;2;13700;14029,013
20200810;3;13500;13758,550
20200810;4;13600;13707,963
20200810;5;13600;13815,938
20200810;6;14800;14162,638
20200810;7;18300;16774,200
20200810;8;20200;19130,663
20200810;9;21500;20782,238
20200810;10;21800;21559,163
20200810;11;22100;21868,263
20200810;12;22500;22377,350
20200810;13;22700;22655,538
20200810;14;22700;22627,363
20200810;15;22100;22072,713
20200810;16;21800;21763,588
20200810;17;21400;21522,850
20200810;18;21000;20930,375
20200810;19;20800;20547,488
20200810;20;20900;20695,350
20200810;21;21500;21224,850
20200810;22;21000;20761,888
20200810;23;19200;19005,500
20200810;24;17900;17410,825
20200811;1;16400;16229,588
20200811;2;15700;15588,963
20200811;3;15400;15321,975
20200811;4;15300;15155,388
20200811;5;15300;15243,688
20200811;6;16000;15421,288
20200811;7;18600;17543,575
20200811;8;20400;19743,463
20200811;9;21600;21155,838
20200811;10;21800;21890,700
20200811;11;22400;21938,313
20200811;12;22600;22441,800
20200811;13;22700;22568,238
20200811;14;22700;22477,688
20200811;15;22200;21917,150
20200811;16;21800;21531,163
20200811;17;21400;20978,888
20200811;18;21000;20646,350
20200811;19;20700;20391,000
20200811;20;20800;20451,213
20200811;21;21400;21006,038
20200811;22;20500;20520,775
20200811;23;18800;18762,225
20200811;24;17300;17150,275
20200812;1;16100;16020,288
20200812;2;15400;15458,050
20200812;3;15100;15145,038
20200812;4;15000;14957,588
20200812;5;15000;15147,775
20200812;6;15700;15148,288
20200812;7;18600;17184,113
20200812;8;20400;19209,175
20200812;9;21600;20493,175
20200812;10;21900;21178,550
20200812;11;22400;21405,350
20200812;12;22600;21782,288
20200812;13;22700;21938,188
20200812;14;22700;21811,638
20200812;15;22200;21326,888
20200812;16;21800;21180,388
20200812;17;21400;20811,575
20200812;18;21000;20519,463
20200812;19;20700;20385,900
20200812;20;20800;20449,025
20200812;21;21400;20920,463
20200812;22;20500;20375,463
20200812;23;18800;18601,663
20200812;24;17300;17075,850
20200813;1;16200;15934,838
20200813;2;15500;15370,625
20200813;3;15100;15029,375
20200813;4;15000;14987,338
20200813;5;15100;15145,213
20200813;6;16000;15225,025
20200813;7;18700;17193,663
20200813;8;20700;19310,088
20200813;9;21700;20732,988
20200813;10;22000;21317,688
20200813;11;22400;21477,738
20200813;12;22800;21878,663
20200813;13;23000;22112,450
20200813;14;23000;22065,288
20200813;15;22400;21653,338
20200813;16;22000;21409,113
20200813;17;21600;21116,425
20200813;18;21000;20810,688
20200813;19;20800;20611,875
20200813;20;21000;20571,975
20200813;21;21800;21085,713
20200813;22;21100;20332,375
20200813;23;19100;18698,650
20200813;24;17500;17371,950
20200814;1;15950;16050,200
20200814;2;15300;15499,363
20200814;3;15000;15113,038
20200814;4;15000;15087,675
20200814;5;15000;15155,688
20200814;6;15500;14997,338
20200814;7;18200;16603,188
20200814;8;20000;18579,025
20200814;9;21000;19982,613
20200814;10;21300;20670,313
20200814;11;21550;20841,700
20200814;12;21800;21121,613
20200814;13;21950;21359,638
20200814;14;21950;21352,200
20200814;15;21350;20833,688
20200814;16;21050;20699,563
20200814;17;20700;20395,238
20200814;18;20200;20018,913
20200814;19;20000;19749,563
20200814;20;20100;19655,238
20200814;21;20700;20137,100
20200814;22;20000;19542,775
20200814;23;18400;18052,450
20200814;24;16900;16552,338
20200815;1;15200;15228,375
20200815;2;14450;14573,800
20200815;3;14100;14153,100
20200815;4;13900;13863,250
20200815;5;13800;13818,800
20200815;6;12750;13204,325
20200815;7;13300;13321,988
20200815;8;14200;14266,725
20200815;9;15200;15248,825
20200815;10;16000;16123,163
20200815;11;16400;16449,600
20200815;12;16500;16557,913
20200815;13;16500;16555,013
20200815;14;16400;16414,475
20200815;15;16000;15994,488
20200815;16;15600;15850,775
20200815;17;15450;15593,125
20200815;18;15450;15436,975
20200815;19;15400;15512,213
20200815;20;15600;15745,288
20200815;21;16700;16376,663
20200815;22;16400;16443,200
20200815;23;15600;15429,888
20200815;24;14500;14450,175
20200816;1;13650;13550,838
20200816;2;13100;12976,425
20200816;3;12750;12700,275
20200816;4;12650;12530,763
20200816;5;12600;12461,288
20200816;6;12000;12085,150
20200816;7;12900;12371,275
20200816;8;13900;13233,575
20200816;9;14900;14163,700
20200816;10;15700;15034,738
20200816;11;16100;15444,150
20200816;12;16350;15611,825
20200816;13;16300;15683,063
20200816;14;16200;15719,200
20200816;15;15800;15416,575
20200816;16;15500;15206,888
20200816;17;15300;15130,263
20200816;18;15500;15199,913
20200816;19;15800;15611,175
20200816;20;16300;15968,788
20200816;21;17300;16761,913
20200816;22;17000;16637,413
20200816;23;16100;15753,300
20200816;24;14900;14699,663
20200817;1;14150;13859,988
20200817;2;13750;13548,500
20200817;3;13450;13327,425
20200817;4;13500;13358,388
20200817;5;13700;13721,000
20200817;6;15100;13993,200
20200817;7;18200;16350,163
20200817;8;20400;18683,788
20200817;9;21400;20239,238
20200817;10;21800;21222,363
20200817;11;22350;21429,638
20200817;12;22650;21932,000
20200817;13;22750;22236,500
20200817;14;22800;22246,863
20200817;15;22300;21763,575
20200817;16;21900;21596,000
20200817;17;21400;21103,600
20200817;18;20900;20727,850
20200817;19;20750;20476,188
20200817;20;21150;20598,150
20200817;21;21900;21300,313
20200817;22;21050;20309,200
20200817;23;19200;18535,238
20200817;24;17600;17179,775
20200818;1;16200;16184,963
20200818;2;15600;15686,538
20200818;3;15200;15366,363
20200818;4;15200;15267,188
20200818;5;15500;15434,075
20200818;6;15700;15524,013
20200818;7;18500;17548,475
20200818;8;20300;19735,813
20200818;9;21400;21145,388
20200818;10;21700;21804,838
20200818;11;22100;21929,088
20200818;12;22400;22360,850
20200818;13;22500;22623,413
20200818;14;22500;22521,850
20200818;15;21900;22009,763
20200818;16;21700;21708,288
20200818;17;21300;21323,400
20200818;18;20800;21057,563
20200818;19;20850;20777,013
20200818;20;21200;21147,150
20200818;21;21900;21661,913
20200818;22;20700;20605,438
20200818;23;18900;18950,938
20200818;24;17500;17453,300
20200819;1;15950;16287,950
20200819;2;15300;15808,950
20200819;3;14950;15524,500
20200819;4;14950;15500,450
20200819;5;15050;15667,950
20200819;6;15500;15803,438
20200819;7;18450;17859,838
20200819;8;20100;19955,913
20200819;9;21200;21135,688
20200819;10;21450;21776,225
20200819;11;21850;21789,038
20200819;12;21950;22119,575
20200819;13;22200;22118,075
20200819;14;22100;21944,975
20200819;15;21600;21632,938
20200819;16;21300;21416,163
20200819;17;20950;21033,700
20200819;18;20600;20752,425
20200819;19;20500;20607,613
20200819;20;21000;20831,675
20200819;21;21600;21641,700
20200819;22;20700;20631,900
20200819;23;18800;18849,750
20200819;24;17400;17403,388
20200820;1;15700;16378,738
20200820;2;15100;15796,588
20200820;3;14800;15421,613
20200820;4;14800;15420,825
20200820;5;15000;15520,988
20200820;6;15300;15632,750
20200820;7;18800;17737,163
20200820;8;20600;19847,575
20200820;9;21600;21271,263
20200820;10;21800;21922,700
20200820;11;22100;22116,700
20200820;12;22400;22292,438
20200820;13;22600;22391,150
20200820;14;22550;22200,188
20200820;15;22100;21973,588
20200820;16;21800;21901,663
20200820;17;21300;21579,613
20200820;18;20950;21185,413
20200820;19;20850;21032,200
20200820;20;21200;21290,863
20200820;21;22000;22084,925
20200820;22;20800;21017,850
20200820;23;19000;19064,438
20200820;24;17500;17538,950
20200821;1;15800;16457,525
20200821;2;15200;15820,200
20200821;3;14800;15506,125
20200821;4;14900;15438,638
20200821;5;15100;15620,025
20200821;6;15400;15712,175
20200821;7;19100;17734,663
20200821;8;20600;20016,388
20200821;9;21600;21374,288
20200821;10;21800;22092,050
20200821;11;22200;22286,350
20200821;12;22500;22686,138
20200821;13;22700;22749,600
20200821;14;22600;22639,000
20200821;15;22100;22248,913
20200821;16;21600;22001,713
20200821;17;21300;21780,625
20200821;18;21000;21417,388
20200821;19;20800;21143,463
20200821;20;21500;21210,500
20200821;21;22100;21792,025
20200821;22;20600;20594,838
20200821;23;19000;18925,363
20200821;24;17500;17632,625
20200822;1;15700;16551,238
20200822;2;15000;15828,838
20200822;3;14500;15452,888
20200822;4;14400;15326,863
20200822;5;14400;15235,425
20200822;6;13900;14902,413
20200822;7;15600;15828,088
20200822;8;17800;17158,875
20200822;9;19200;18589,725
20200822;10;19400;19604,113
20200822;11;19700;20054,213
20200822;12;19800;20314,363
20200822;13;19700;20173,388
20200822;14;19500;19792,113
20200822;15;18700;19321,388
20200822;16;18400;18961,438
20200822;17;18200;18583,713
20200822;18;17900;18350,750
20200822;19;18000;18207,950
20200822;20;18500;18453,038
20200822;21;19000;18824,688
20200822;22;18300;17922,163
20200822;23;16900;16620,113
20200822;24;15800;15454,800
20200823;1;14600;14535,963
20200823;2;13900;13918,425
20200823;3;13500;13596,400
20200823;4;13300;13403,025
20200823;5;13300;13288,838
20200823;6;12700;12965,988
20200823;7;13800;13104,650
20200823;8;14800;13817,375
20200823;9;15800;14757,338
20200823;10;16700;15530,600
20200823;11;17100;16080,138
20200823;12;17200;16224,650
20200823;13;17200;16245,100
20200823;14;17100;16213,163
20200823;15;16800;15892,263
20200823;16;16600;15554,100
20200823;17;16400;15356,088
20200823;18;16400;15400,688
20200823;19;16700;15642,213
20200823;20;17500;16193,638
20200823;21;18100;17292,600
20200823;22;17500;16922,850
20200823;23;16500;16036,700
20200823;24;15400;14953,038
20200824;1;14000;14149,113
20200824;2;13700;13643,238
20200824;3;13400;13372,863
20200824;4;13400;13357,863
20200824;5;13600;13767,888
20200824;6;15000;14299,188
20200824;7;17700;16626,163
20200824;8;19600;19143,613
20200824;9;20800;20537,663
20200824;10;21100;21174,375
20200824;11;21600;21193,100
20200824;12;21900;21654,900
20200824;13;22000;21626,175
20200824;14;21900;21575,088
20200824;15;21700;21153,850
20200824;16;21400;20935,625
20200824;17;21000;20610,825
20200824;18;20600;20374,900
20200824;19;20700;20132,950
20200824;20;21600;20599,913
20200824;21;22000;21470,400
20200824;22;20900;20169,713
20200824;23;19100;18359,163
20200824;24;17600;16961,263
20200825;1;16200;15955,000
20200825;2;15600;15412,863
20200825;3;15300;15062,213
20200825;4;15200;15123,025
20200825;5;15400;15313,275
20200825;6;15900;15612,013
20200825;7;18800;17493,525
20200825;8;20500;19699,100
20200825;9;21400;20831,875
20200825;10;21700;21179,063
20200825;11;22000;21271,825
20200825;12;22200;21757,163
20200825;13;22300;21714,675
20200825;14;22300;21471,650
20200825;15;21900;20981,563
20200825;16;21600;20901,688
20200825;17;21200;20460,313
20200825;18;20900;20229,538
20200825;19;20800;20129,613
20200825;20;21600;20605,638
20200825;21;22100;21554,375
20200825;22;20800;20260,175
20200825;23;19000;18421,025
20200825;24;17500;16929,313
20200826;1;16100;16008,063
20200826;2;15500;15437,413
20200826;3;15300;15046,313
20200826;4;15300;15117,600
20200826;5;15500;15375,838
20200826;6;16000;15649,763
20200826;7;19100;17544,525
20200826;8;20900;19630,750
20200826;9;21800;20703,438
20200826;10;22000;21359,250
20200826;11;22300;21352,725
20200826;12;22500;21541,063
20200826;13;22600;21719,975
20200826;14;22500;21794,150
20200826;15;22200;21301,188
20200826;16;21900;21096,175
20200826;17;21500;20772,175
20200826;18;21200;20555,875
20200826;19;21000;20390,275
20200826;20;21900;20675,763
20200826;21;22200;21340,713
20200826;22;21000;20085,800
20200826;23;19200;18435,538
20200826;24;17700;17117,875
20200827;1;16500;16072,563
20200827;2;15900;15557,713
20200827;3;15600;15203,713
20200827;4;15600;15259,200
20200827;5;15800;15442,838
20200827;6;16200;15883,350
20200827;7;19000;17761,663
20200827;8;20800;19782,700
20200827;9;21600;21098,675
20200827;10;21900;21509,613
20200827;11;22200;21459,575
20200827;12;22400;21903,100
20200827;13;22600;21922,013
20200827;14;22500;21690,288
20200827;15;22200;21247,475
20200827;16;21900;21028,663
20200827;17;21400;20624,188
20200827;18;21100;20429,063
20200827;19;21100;20331,313
20200827;20;21700;21043,838
20200827;21;22200;21680,238
20200827;22;20900;20319,138
20200827;23;19100;18487,688
20200827;24;17600;17117,463
20200828;1;16000;16184,363
20200828;2;15400;15593,938
20200828;3;15000;15305,888
20200828;4;15100;15307,975
20200828;5;15400;15475,138
20200828;6;16100;15759,213
20200828;7;18900;17531,113
20200828;8;20500;19550,463
20200828;9;21300;20675,338
20200828;10;21500;21105,888
20200828;11;21800;21234,950
20200828;12;21900;21449,700
20200828;13;22000;21466,300
20200828;14;22000;21075,388
20200828;15;21400;20567,063
20200828;16;21200;20495,963
20200828;17;20800;20300,738
20200828;18;20400;20101,138
20200828;19;20400;19947,225
20200828;20;21300;20463,600
20200828;21;21900;21204,513
20200828;22;20500;19840,625
20200828;23;18500;18283,413
20200828;24;17100;16934,725
20200829;1;15900;15868,813
20200829;2;15300;15236,500
20200829;3;15000;14836,325
20200829;4;14800;14835,550
20200829;5;14800;14780,338
20200829;6;14900;14588,875
20200829;7;16700;15233,150
20200829;8;18100;16371,375
20200829;9;19200;17718,125
20200829;10;19600;18577,288
20200829;11;20000;18902,738
20200829;12;20000;19106,113
20200829;13;19900;18901,600
20200829;14;19600;18639,563
20200829;15;18900;17943,650
20200829;16;18600;17697,663
20200829;17;18300;17444,400
20200829;18;18100;17279,688
20200829;19;18100;17260,725
20200829;20;18900;17741,063
20200829;21;19100;18445,038
20200829;22;18300;17441,550
20200829;23;17000;16058,225
20200829;24;15900;14903,563
20200830;1;14400;13975,475
20200830;2;13800;13420,650
20200830;3;13500;13069,975
20200830;4;13300;12934,600
20200830;5;13100;12948,900
20200830;6;12900;12821,175
20200830;7;13800;12963,513
20200830;8;14800;13791,363
20200830;9;15700;14833,538
20200830;10;16500;15878,763
20200830;11;16800;16545,038
20200830;12;16900;16726,888
20200830;13;16900;16695,488
20200830;14;16900;16722,163
20200830;15;16600;16446,050
20200830;16;16200;16222,825
20200830;17;16000;16128,100
20200830;18;16100;16152,000
20200830;19;16500;16300,638
20200830;20;17700;16983,063
20200830;21;18000;17517,338
20200830;22;17200;16689,775
20200830;23;16400;15720,038
20200830;24;15300;14704,413
20200831;1;14100;14005,500
20200831;2;13600;13601,350
20200831;3;13400;13463,988
20200831;4;13500;13521,550
20200831;5;14100;13775,688
20200831;6;15400;14479,925
20200831;7;18400;16971,225
20200831;8;20300;19244,238
20200831;9;21300;20643,588
20200831;10;21600;21178,650
20200831;11;22000;21294,200
20200831;12;22200;21656,375
20200831;13;22300;21660,300
20200831;14;22400;21476,863
20200831;15;21900;21066,163
20200831;16;21600;20797,163
20200831;17;21300;20484,400
20200831;18;21000;20186,338
20200831;19;20800;20089,538
20200831;20;22000;20864,988
20200831;21;22400;21472,650
20200831;22;20800;20030,988
20200831;23;19100;18236,900
20200831;24;17600;16850,388
20200901;1;16400;15783,450
20200901;2;15800;15258,063
20200901;3;15400;15029,575
20200901;4;15400;14972,738
20200901;5;15800;15098,225
20200901;6;16300;15603,988
20200901;7;19400;17643,275
20200901;8;21000;19913,688
20200901;9;21600;20948,150
20200901;10;21800;21324,025
20200901;11;22300;21320,613
20200901;12;22500;21682,875
20200901;13;22700;21772,375
20200901;14;22700;21608,238
20200901;15;22300;21148,150
20200901;16;22100;20970,300
20200901;17;21700;20669,588
20200901;18;21400;20471,900
20200901;19;21500;20527,463
20200901;20;22500;21192,425
20200901;21;22400;21550,775
20200901;22;20700;20062,488
20200901;23;19100;18304,725
20200901;24;17500;16859,738
20200902;1;16300;15911,500
20200902;2;15800;15427,975
20200902;3;15500;15091,113
20200902;4;15500;15008,400
20200902;5;15900;15270,763
20200902;6;16500;15759,788
20200902;7;19700;18047,138
20200902;8;21000;20200,263
20200902;9;21500;21320,188
20200902;10;21700;21752,475
20200902;11;21700;21691,738
20200902;12;21900;21947,225
20200902;13;22000;21935,238
20200902;14;22000;21680,275
20200902;15;21700;21105,038
20200902;16;21600;20887,850
20200902;17;21300;20514,150
20200902;18;21100;20240,500
20200902;19;21000;20250,825
20200902;20;22300;21171,813
20200902;21;22200;21781,025
20200902;22;20600;20089,213
20200902;23;18800;18297,663
20200902;24;17400;16904,225
20200903;1;15900;15913,775
20200903;2;15400;15315,688
20200903;3;15100;15055,650
20200903;4;15000;14955,250
20200903;5;15400;15171,900
20200903;6;16200;15668,850
20200903;7;19700;17850,363
20200903;8;20800;19893,563
20200903;9;21500;20722,600
20200903;10;21700;20952,338
20200903;11;21800;20695,638
20200903;12;22000;21223,650
20200903;13;22100;21247,113
20200903;14;22200;21018,975
20200903;15;21700;20612,550
20200903;16;21600;20619,500
20200903;17;21400;20347,588
20200903;18;21200;20138,775
20200903;19;21100;20032,938
20200903;20;22500;21006,038
20200903;21;22400;21735,813
20200903;22;20700;20097,975
20200903;23;18900;18213,975
20200903;24;17500;16774,563
20200904;1;16100;15835,250
20200904;2;15400;15369,625
20200904;3;15200;15106,588
20200904;4;15100;15053,925
20200904;5;15600;15357,113
20200904;6;16200;15867,913
20200904;7;19600;17894,925
20200904;8;20900;19931,150
20200904;9;21500;20796,388
20200904;10;21700;21269,838
20200904;11;21900;21238,725
20200904;12;22100;21585,150
20200904;13;22100;21796,463
20200904;14;22200;21544,488
20200904;15;21700;21185,588
20200904;16;21600;21101,338
20200904;17;21300;20782,125
20200904;18;21000;20501,325
20200904;19;21100;20483,175
20200904;20;22400;21175,163
20200904;21;22200;21644,350
20200904;22;20400;20145,938
20200904;23;18900;18480,750
20200904;24;17500;17100,275
20200905;1;16000;16044,425
20200905;2;15300;15351,363
20200905;3;15000;14863,338
20200905;4;14900;14794,238
20200905;5;14900;14831,888
20200905;6;14650;14641,838
20200905;7;16000;15168,650
20200905;8;17500;16451,100
20200905;9;18500;17766,438
20200905;10;18900;18643,988
20200905;11;19250;18981,413
20200905;12;19200;19184,763
20200905;13;19100;19092,888
20200905;14;18800;18779,850
20200905;15;18200;18233,775
20200905;16;17900;18029,288
20200905;17;17700;17691,000
20200905;18;17500;17596,375
20200905;19;17700;17626,688
20200905;20;18800;18348,313
20200905;21;18750;18595,975
20200905;22;17700;17430,350
20200905;23;16300;16233,538
20200905;24;15100;15041,900
20200906;1;14200;14134,375
20200906;2;13600;13480,500
20200906;3;13200;13167,825
20200906;4;13100;12967,563
20200906;5;13100;12906,713
20200906;6;12900;12863,888
20200906;7;13200;12880,950
20200906;8;14200;13551,225
20200906;9;15200;14519,150
20200906;10;16000;15222,188
20200906;11;16300;15624,775
20200906;12;16400;15914,338
20200906;13;16500;16003,513
20200906;14;16500;15949,625
20200906;15;16100;15622,788
20200906;16;15900;15211,338
20200906;17;15600;15060,550
20200906;18;15900;15083,300
20200906;19;16600;15599,538
20200906;20;18000;16764,463
20200906;21;17900;17474,763
20200906;22;16800;16501,938
20200906;23;15900;15499,550
20200906;24;14900;14486,863
20200907;1;14100;13773,775
20200907;2;13700;13374,088
20200907;3;13500;13270,088
20200907;4;13600;13324,800
20200907;5;14400;13639,113
20200907;6;15900;14529,550
20200907;7;19100;17139,525
20200907;8;20600;19506,825
20200907;9;21450;20688,775
20200907;10;21550;21013,975
20200907;11;21750;20970,238
20200907;12;21900;21121,650
20200907;13;21950;21098,200
20200907;14;21900;20757,338
20200907;15;21450;20421,300
20200907;16;21200;20365,800
20200907;17;20800;20082,088
20200907;18;20600;19980,013
20200907;19;20950;20100,538
20200907;20;22250;21322,400
20200907;21;22150;21756,913
20200907;22;20500;20099,375
20200907;23;18600;18249,663
20200907;24;17300;16802,950
20200908;1;16000;15881,650
20200908;2;15600;15255,388
20200908;3;15300;14946,763
20200908;4;15250;15019,100
20200908;5;15700;15297,100
20200908;6;16500;15842,125
20200908;7;19400;17951,975
20200908;8;20800;19843,688
20200908;9;21400;20685,188
20200908;10;21450;20968,475
20200908;11;21700;20762,550
20200908;12;21950;20848,538
20200908;13;21950;20885,150
20200908;14;21800;20510,525
20200908;15;21300;20132,838
20200908;16;21100;20093,863
20200908;17;20700;19986,963
20200908;18;20500;20106,475
20200908;19;20800;20318,300
20200908;20;22350;21571,913
20200908;21;22050;21938,938
20200908;22;20450;20452,213
20200908;23;18700;18526,875
20200908;24;17100;17207,763
20200909;1;16000;16087,500
20200909;2;15600;15452,563
20200909;3;15200;15221,275
20200909;4;15300;15259,925
20200909;5;15600;15416,788
20200909;6;16600;16015,850
20200909;7;19400;18141,650
20200909;8;20700;20289,438
20200909;9;21400;21196,000
20200909;10;21500;21400,525
20200909;11;21550;21322,013
20200909;12;21750;21658,563
20200909;13;21750;21526,900
20200909;14;21600;21278,013
20200909;15;21000;20740,925
20200909;16;20750;20620,688
20200909;17;20450;20596,488
20200909;18;20250;20404,775
20200909;19;20900;20436,663
20200909;20;22400;21741,938
20200909;21;22100;21904,088
20200909;22;20500;20285,825
20200909;23;18600;18481,225
20200909;24;17200;17136,325
20200910;1;16000;16149,438
20200910;2;15500;15619,238
20200910;3;15200;15332,988
20200910;4;15300;15301,088
20200910;5;15800;15537,038
20200910;6;16600;16190,863
20200910;7;19500;18237,325
20200910;8;20800;20119,775
20200910;9;21500;20966,850
20200910;10;21600;21191,950
20200910;11;21800;21038,350
20200910;12;21900;21344,188
20200910;13;21900;21285,225
20200910;14;21600;21094,863
20200910;15;20800;20635,400
20200910;16;20600;20469,425
20200910;17;20400;20373,500
20200910;18;20300;20273,125
20200910;19;20900;20430,075
20200910;20;22400;21802,213
20200910;21;22200;22065,575
20200910;22;20600;20405,400
20200910;23;18900;18679,613
20200910;24;17300;17250,700
20200911;1;16100;16122,113
20200911;2;15700;15566,538
20200911;3;15400;15284,763
20200911;4;15400;15284,050
20200911;5;15900;15549,700
20200911;6;16900;16124,375
20200911;7;19600;18114,388
20200911;8;21000;20145,913
