249180010,PSZCZYNA,2012,02,01,-15.3,,.0,8,.3,,.3,
249180010,PSZCZYNA,2012,02,02,-16.3,,.0,8,.3,,2.3,
249180010,PSZCZYNA,2012,02,03,-18.5,,.0,8,.0,,1.0,
249180010,PSZCZYNA,2012,02,04,-17.3,,.0,8,.3,,3.3,
249180010,PSZCZYNA,2012,02,05,-15.1,,.0,8,.3,,6.7,
249180010,PSZCZYNA,2012,02,06,-14.5,,.0,8,.3,,8.0,
249180010,PSZCZYNA,2012,02,07,-11.2,,.0,8,1.3,,7.3,
249180010,PSZCZYNA,2012,02,08,-13.8,,.0,8,.0,,.7,
249180010,PSZCZYNA,2012,02,09,-12.5,,.0,8,.0,,8.0,
249180010,PSZCZYNA,2012,02,10,-15.4,,.0,8,.0,,3.0,
249180010,PSZCZYNA,2012,02,11,-16.7,,.0,8,.0,,.7,
249180010,PSZCZYNA,2012,02,12,-15.8,,.0,8,.0,,.7,
249180010,PSZCZYNA,2012,02,13,-11.0,,.0,8,.0,,8.0,
249180010,PSZCZYNA,2012,02,14,-6.0,,.0,8,.3,,7.3,
249180010,PSZCZYNA,2012,02,15,-3.4,,.0,8,3.3,,8.0,
249180010,PSZCZYNA,2012,02,16,-3.9,,.0,8,2.7,,8.0,
249180010,PSZCZYNA,2012,02,17,-1.3,,.0,8,2.0,,8.0,
249180010,PSZCZYNA,2012,02,18,1.5,,.0,8,.7,,4.3,
249180010,PSZCZYNA,2012,02,19,1.2,,.0,8,.7,,8.0,
249180010,PSZCZYNA,2012,02,20,-.2,,.0,8,.3,,3.0,
249180010,PSZCZYNA,2012,02,21,-2.9,,.0,8,.7,,3.7,
249180010,PSZCZYNA,2012,02,22,2.1,,.0,8,1.3,,7.3,
249180010,PSZCZYNA,2012,02,23,3.3,,.0,8,3.7,,8.0,
249180010,PSZCZYNA,2012,02,24,4.8,,.0,8,2.7,,8.0,
249180010,PSZCZYNA,2012,02,25,4.5,,.0,8,3.0,,8.0,
249180010,PSZCZYNA,2012,02,26,.6,,.0,8,1.7,,7.0,
249180010,PSZCZYNA,2012,02,27,-2.3,,.0,8,1.0,,3.0,
249180010,PSZCZYNA,2012,02,28,-.6,,.0,8,.3,,8.0,
249180010,PSZCZYNA,2012,02,29,5.7,,.0,8,.0,,5.3,
249180130,CIESZYN,2012,02,01,-14.9,,82.5,,1.7,,3.7,
249180130,CIESZYN,2012,02,02,-16.5,,78.8,,1.0,,4.7,
249180130,CIESZYN,2012,02,03,-18.5,,76.3,,1.7,,.3,
249180130,CIESZYN,2012,02,04,-17.2,,78.0,,1.3,,3.3,
249180130,CIESZYN,2012,02,05,-13.9,,78.5,,1.3,,2.3,
